address_id,customer_id,region_id,address_type,site_name,address_line_1,city,postal_code,is_primary,active_flag,validated_on
246,118,6,Production Site,Westline Cold Foods Group Plant,2504 Vine Street,Austin,78236,False,True,2023-12-29
247,119,8,Billing,Keystone Ingredients Distr HQ,7113 Canal Street,Quebec City,31030,True,True,2024-02-29
248,119,8,Production Site,Keystone Ingredients Distr DC,1462 Crescent Drive,Montreal,10578,False,True,2023-02-25
249,120,9,Billing,Pioneer Pet Nutrition Grou HQ,4647 Dockside Lane,Manchester,EH2 9A,True,False,2023-02-24
250,121,2,Billing,Vantage Pharma Co-op HQ,9179 Station Road,Charlotte,75071,True,True,
251,121,4,Returns,Vantage Pharma Co-op DC,3177 Harvester Road,Las Vegas,88785,False,True,2025-06-30
252,122,11,Billing,Cobalt Cold Foods Logistic HQ,5565 Harvester Road,Amsterdam,SE6 7B,True,True,2025-07-20
253,122,11,Cross-Dock,Cobalt Cold Foods Logistic DC,7624 Vine Street,Amsterdam,EH6 9A,False,True,2025-01-16
254,122,11,Cross-Dock,Cobalt Cold Foods Logistic Plant,5778 Market Row,Eindhoven,L7 4B,False,True,2025-10-25
255,123,4,Billing,Lantern Beverage Co-op HQ,8900 Harvester Road,Las Vegas,12195,True,True,2025-03-23
256,123,4,Returns,Lantern Beverage Co-op DC,1504 Mill Lane,Phoenix,29104,False,False,2023-03-16
257,123,4,Returns,Lantern Beverage Co-op Plant,3354 Vine Street,Albuquerque,48533,False,True,2023-08-27
258,124,8,Billing,Aster Beverage Logistics HQ,5490 Vine Street,Sherbrooke,15608,True,True,2025-05-05
259,124,8,Cross-Dock,Aster Beverage Logistics DC,6010 Juniper Avenue,Laval,15746,False,True,2024-12-06
260,124,8,Delivery,Aster Beverage Logistics Plant,5562 Station Road,Sherbrooke,57671,False,True,2025-05-01
261,125,9,Billing,Crown Foods Labs HQ,7584 Juniper Avenue,Leeds,EH9 4A,True,True,2024-09-30
262,126,5,Billing,Aster Nutrition Holdings HQ,8064 Foundry Way,Seattle,60133,True,True,
263,127,2,Billing,Briar Dairy Supply HQ,4933 Juniper Avenue,CHARLOTTE,35181,True,True,2023-11-19
264,128,10,Billing,Brightwell Seafood Co-op HQ,1475 Juniper Avenue,Cologne,L3 4C,True,True,2025-03-12
265,128,10,Production Site,Brightwell Seafood Co-op DC,7320 Vine Street,Hamburg,EH2 6C,False,True,
266,128,10,Delivery,Brightwell Seafood Co-op Plant,9196 Marlow Parkway,Cologne,L5 6A,False,True,2023-09-17
267,129,9,Billing,Lakeside Floral Logistics  HQ,5037 Vine Street,London,B5 9A,True,True,2025-03-26
268,130,3,Billing,Orchard Dairy Labs HQ,7484 Harvester Road,Chicago,69927,True,True,
269,130,3,Delivery,Orchard Dairy Labs DC,3280 Foundry Way,Chicago,88489,False,True,2023-07-07
270,130,3,Production Site,Orchard Dairy Labs Plant,8158 Ridgeview Road,Detroit,28969,False,True,2025-08-26
271,130,3,Delivery,Ocrhard Dairy Labs Annex,5292 Vine Street,Chicago,72754,False,True,2023-03-18
272,131,3,Billing,Trinity Laboratories Foods HQ,1192 Dockside Lane,Columbus,72064,True,True,2023-09-19
273,132,10,Billing,Crescent Pet Nutrition Gro HQ,1948 Vine Street, Berlin,M1 4B,True,True,2024-02-26
274,132,10,Cross-Dock,Crescent Pet Nutrition Gro DC,9506 Ridgeview Road,Berlin,EH4 2B,False,True,
275,132,10,Delivery,Crescent Pet Nutrition Gro Plant,4779 Crescent Drive,Cologne,B6 1C,False,True,2024-08-07
276,133,7,Billing,Everfield Specialty Produc HQ,3733 Vine Street,London,24282,True,True,2024-10-24
277,133,1,Returns,Everfield Specialty Produc DC,676 Market Row,Portland,20671,False,False,2025-04-29
278,133,1,Production Site,Everfield Specialty Produc Plant,2935 Juniper Avenue,Boston,89387,False,False,2024-05-13
279,134,8,Billing,Everfield Laboratories Sup HQ,4731 Market Row,Montreal,83807,True,True,2025-10-18
280,134,10,Production Site,Everfield Laboratories Sup DC,8261 Crescent Drive,Berlin,SE7 1B,False,True,2025-06-21
281,134,10,Returns,Everfield Laboratories Sup Plant,539 Harvester Road,Hamburg,EH6 3D,False,True,2025-11-23
282,135,8,Billing,Westline Pahrma Manufactur HQ,2454 Juniper Avenue,Sherbrooke,99438,True,True,2024-03-30
283,135,8,Cross-Dock,Westline Pahrma Manufactur DC,7068 Ridgeview Road,Laval,45115,False,True,2026-02-04
284,136,9,Billing, Granite Dairy Distributio HQ ,6444 Mill Lane,Manchester,L3 5C,True,True,
285,136,9,Production Site, Granite Dairy Distributio DC,8742 Vine Street, Manchester,EH7 8A,False,True,2023-11-04
286,136,9,Cross-Dock, Granite Dairy Distributio Plant,3596 Canal Street,London,SE9 5B,False,True,2024-03-27
287,137,3,Billing,Cedar Pharma Supply HQ,2374 Crescent Drive,Detroit,52369,True,True,2025-01-04
288,137,3,Delivery,Cedar Pharma Supply DC,9020 Foundry Way,Detroit,56186,False,True,2023-09-15
289,137,3,Returns,Cedar Pharma Supply Plant,5801 Market Row,Chicago,61341,False,True,2025-06-09
290,138,3,Billing,Trinity Pet Nutrition Food HQ,4114 Canal Street,Minneapolis,23942,True,True,2025-07-27
291,139,9,Billing,Cardinal Dairy Partners HQ,8125 Station Road,Bristol,EH1 3B,True,True,2025-10-13
292,139,7,Cross-Dock,Cardinal Dairy Partners DC,2979 Vine Street,Hamilton ,51150,False,True,2025-03-21
293,139,7,Production Site,Cardinal Dairy Partners Plant,4499 Juniper Avenue,London,80520,False,True,2026-01-21
294,139,7,Production Site,Cardinal Dairy Partners Annex,2360 Harvester Road,London,55975,False,True,2025-01-06
295,140,4,Billing,Ardent Nutrition Logistics HQ,1807 Vine Street,Phoenix,28445,True,True,2026-01-16
296,140,9,Production Site,Ardent Nutrition Logistics DC,1124 Crescent Drive,Bristol,SE1 5B,False,True,2025-07-02
297,141,3,Billing,Briar Cold Foods Co-op HQ,1978 Juniper Avenue,Chicago,29248,True,True,2024-09-23
298,142,4,Billing,Cobalt Beverage Supply HQ,3778 Foundry Way,LAS VEGAS,11897,True,True,2025-01-10
299,142,4,Production Site,Cobalt Beverage Supply DC,2033 Market Row,Las Vegas,21389,False,True,2026-02-21
300,142,4,Cross-Dock,Cobalt Beverage Supply Plant,1445 Foundry Way,Phoenix,98145,False,True,2025-12-25
301,143,5,Billing,Pioneer Meal Systems Foods HQ,5281 Harvester Road,Oakland,93159,True,True,2023-11-06
302,143,3,Cross-Dock,Pioneer Meal Systems Foods DC,7446 Crescent Drive,Minneapolis,74996,False,True,2024-05-25
303,143,5,Production Site,Pioneer Meal Systems Foods Plant,3431 Vine Street,Seattle,27653,False,True,2023-05-07
304,144,10,Billing,Aster Pharma Manufacturing HQ,7587 Vine Street,Hamburg,L4 2B,True,True,2025-07-23
305,144,10,Returns,Aster Pharma Manufacturing DC,292 Crescent Drive,Hamburg,EH9 5A,False,True,2024-12-14
306,144,10,Cross-Dock,Aster Pharma Manufacturing Plant,9644 Ridgeview Road,Munich,EH4 7C,False,True,2023-03-11
307,144,10,Returns,Aster Pharma Manufacturing Annex,8794 Foundry Way,Mnuich,EH3 9A,False,True,2025-09-11
308,145,4,Billing,Bluevale Pharma Labs HQ,6456 Market Row,Phoenix,44015,True,True,2023-11-22
309,145,4,Delivery,Bluevale Pharma Labs DC,9195 Harvester Road,Las Vegas,87943,False,True,2025-05-18
310,146,10,Billing,Oakmont Dairy Labs HQ,7506 Dockside Lane,Berlin,L6 8B,True,True,2024-03-07
311,146,10,Returns,Oakmont Dairy Labs DC ,7766 Canal Street,Berlin,L8 4C,False,True,2025-05-21
312,146,10,Delivery,Oakmont Dairy Labs Plant,3248 Ridgeview Road,Cologne,B9 6D,False,True,2025-01-28
313,146,10,Returns,Oakmont Dairy Labs Annex,7890 Crescent Drive,Munich,M5 2A,False,True,2025-12-29
314,147,10,Billing,Brightwell Pet Nutrition L HQ,7964 Ridgeview Road,Hamburg,B2 7A,True,False,2024-08-08
315,147,3,Returns,Brightwell Pet Nutrition L DC,6652 Dockside Lane,Columbus,55899,False,True,
316,148,10,Billing,Brightwell Pet Nutrition P HQ,4143 Mill Lane,Munich,B5 4D,True,True,2024-06-04
317,149,6,Billing,Crown Beverage Partners HQ,2959 Mill Lane,Houston,43804,True,True,2024-09-26
318,150,6,Billing,Orchard Seafood Group HQ,6312 Harvester Road,san antonio,16329,True,False,2024-12-13
319,150,10,Delivery,Orchard Seafood Group DC,5878 Station Road,Berlin,EH6 8D,False,True,2025-02-27
320,150,6,Production Site,Orchard Seafood Group Plant,6981 Station Road,Dallas,11031,False,True,2024-04-16
321,151,6,Billing,Cardinal Biologics Labs HQ,7966 Market Row,Dallas,24303,True,True,2023-12-18
322,151,6,Production Site,Cardinal Biologics Labs DC,9813 Canal Street,Houston,97167,False,False,2025-02-06
323,152,7,Billing,Summit Foods Partners HQ,3564 Marlow Parkway,London,79172,True,True,2023-09-23
324,153,11,Billing,Cardinal Dairy Group HQ,843 Dockside Lane,Amsterdam,B6 6B,True,True,2025-08-03
325,153,8,Delivery,Cardinal Dairy Group DC,9436 Juniper Avenue,Laval,43245,False,True,2023-03-03
326,153,8,Production Site,Cardinal Dairy Group Plant,3593 Juniper Avenue,Montreal,47151,False,True,2023-07-31
327,154,4,Billing,Coablt Foods Co-op HQ,5293 Canal Street,Denver,32980,True,True,2024-03-19
328,154,10,Cross-Dock,coablt foods co-op dc,806 Harvester Road,Hamburg,L9 7D,False,True,
329,154,4,Returns,Coablt Foods Co-op Plant,49 Dockside Lane,Phoenix,86241,False,True,2025-07-04
330,155,11,Billing,Cedar Pet Nutrition Distri HQ,1912 Ridgeview Road,Eindhoven,SE4 2C,True,True,
331,156,11,Billing,Solace Laboratories Logist HQ,4855 Foundry Way,Eindhoven,SE6 4A,True,True,2023-11-27
332,156,11,Production Site,Solace Laboratories Logist DC,2534 Juniper Avenue,Amsterdam,B7 8D,False,True,2024-09-05
333,157,7,Billing,Cobalt Floral Logistics Co HQ,7693 Dockside Lane,London,63445,True,True,2025-06-24
334,158,2,Billing,Mosaic Cold Foods Holdings HQ,1223 Juniper Avenue,Atlanta,86701,True,True,2024-11-22
335,158,2,Returns,Mosaic Cold Foods Holdings DC,4086 Marlow Parkway,Atlanta,29307,False,True,2026-01-27
336,158,2,Returns,Mosaic Cold Foods Holdings Plant,4799 Canal Street,Charlotte,19830,False,True,2025-09-09
337,159,7,Billing,Harbor Floral Logistics Ma HQ,4581 Crescent Drive,Troonto,19457,True,True,2025-06-18
338,159,7,Delivery,Harbor Floral Logistics Ma DC,3098 Foundry Way,London,28662,False,False,2025-05-08
339,160,6,Billing,summit floral logistics di HQ,8890 Mill Lane,San Antonio,59809,True,False,2023-01-22
340,161,10,Billing,Solace Pharma Dist. HQ,4972 Mill Lane,Cologne,EH4 7A,True,True,2025-07-16
341,162,6,Billing,Vantage Biologics Holdings HQ,8845 Marlow Parkway,Houston,89698,True,True,2025-09-20
342,162,11,Delivery,Vantage Biologics Holdings DC,808 Juniper Avenue,Eindhoven,L9 2C,False,True,2024-08-30
343,162,11,Delivery,Vantage Biologics Holdings Plant,4078 Harvester Road,Eindhoven,L4 2A,False,True,2024-10-31
344,163,5,Billing,Oakmont Floral Logistics H HQ,5659 Ridgeview Road,San Diego,84471,True,True,2023-01-30
345,163,5,Delivery,Oakmont Floral Logistics H DC,1308 Station Road,San Diego,12983,False,True,2026-02-04
346,164,5,Billing,Granite Floral Logistics P HQ,7415 Harvester Road,Seattle,89333,True,True,2025-04-09
347,164,1,Cross-Dock,Granite Floral Logistics P DC,1786 Marlow Parkway,Hartford,63399,False,True,2024-10-04
348,164,5,Production Site,Granite Floral Logistics P Plant,6914 Ridgeview Road,San Diego,19077,False,True,2023-08-27
349,165,8,Billing,Aster Cold Foods Foods HQ,1031 Canal Street,Montreal,47203,True,True,2023-05-18
350,165,8,Cross-Dock,Aster Cold Foods Foods DC,4278 Dockside Lane,Sherbrooke,86581,False,True,
351,166,5,Billing,Ardent Ingredients Labs HQ,1827 Crescent Drive,San Diego,27438,True,False,2023-10-15
352,166,6,Delivery,Ardent Ingredients Labs DC,1553 Juniper Avenue,Austin,57920,False,True,2026-01-19
353,166,6,Delivery,Ardent Ingredients Labs Plant,2226 Juniper Avenue,Houston,14756,False,True,2025-10-10
354,167,5,Billing,Pioneer Pet Nutrition Dist HQ,8669 Canal Street,San Diego,73526,True,True,
355,168,5,Billing,Granite Beverage Holdings HQ,6463 Canal Street,Los Angeles,53163,True,True,2024-09-16
356,168,11,Production Site,Granite Beverage Holdings DC,6325 Canal Street,Rotterdam,B4 2B,False,False,2025-01-10
357,168,5,Production Site,Granite Beverage Holdings Plant,1136 Vine Street,Oakland,45721,False,False,2024-02-11
358,169,10,Billing,Vantage Nutrition Dist. HQ,2185 Vine Street,Berlin,B7 6C,True,True,2026-03-19
359,170,3,Billing,Cobalt Foods Group HQ,7237 Ridgeview Road,Minneapolis,95789,True,True,2023-01-01
360,171,3,Billing,Lakeside Meal Systems Food HQ,2478 Mill Lane,Chicago,82100,True,True,2026-03-12
361,172,3,Billing,Crown Biologics Foods HQ,2429 Harvester Road,Minneapolis,17069,True,True,2023-09-19
362,172,3,Cross-Dock,Crown Biologics Foods DC,987 Canal Street,Detriot,27779,False,False,2024-11-12
363,172,3,Production Site,Crown Biologics Foods Plant,5670 Juniper Avenue,Minneapolis,24328,False,True,2024-12-31
364,173,11,Billing,Everfield Floral Logistics HQ,9735 Dockside Lane,Rotterdam,L9 9C,True,False,2024-06-26
365,174,8,Billing,Aster Nutrition aLbs HQ,7929 Marlow Parkway,Laval,17217,True,True,2024-11-29
366,174,5,Production Site,Aster Nutrition Labs DC,32 Vine Street,Los Angeles,54125,False,True,2023-10-09
367,175,6,Billing,Crown Beverage Co-op HQ,980 Station Road,Austin,17823,True,True,2026-01-12
368,175,4,Cross-Dock,Crown Beverage Co-op DC,9137 Dockside Lane,Phoenix,15150,False,True,2024-08-19
369,175,4,Returns,Crown Beverage Co-op Plant,945 Vine Street,Denver,20364,False,False,2025-11-02
370,176,4,Billing,Bluevale Pet Nutrition Lab HQ,7755 Juniper Avenue,Denver,46109,True,True,2024-05-18
371,177,10,Billing,Trinity Pharma Foods HQ,7467 Station Road,Hamburg,EH2 8B,True,True,
372,177,10,Delivery,Trinity Pharma Foods DC,1330 Market Row,Cologne,B8 8D,False,True,2025-07-31
373,177,10,Production Site,trinity pharma foods plant,7777 Mill Lane,Cologne,SE6 4B,False,True,2024-11-19
374,178,2,Billing,Bluevale Specialty Produce HQ,5958 Harvester Road,Charlotte,68235,True,True,2024-08-27
375,178,5,Delivery,Bluevale Specialty Produce DC,1535 Station Road,Oakland,90002,False,True,2024-01-03
376,178,2,Returns,Bluevale Specialty Prodcue Plant,7312 Crescent Drive,Orlando,15272,False,True,2026-02-01
377,178,2,Production Site,Bluevale Specialty Produce Annex,5443 Marlow Parkway,Atlanta,46915,False,True,2023-04-23
378,179,8,Billing,Lantern Dairy Co-op  HQ,785 Mill Lane,Quebec City,30253,True,True,2024-11-21
379,179,9,Cross-Dock,Lantern Dairy Co-op  DC,2787 Foundry Way,manchester,L9 4D,False,True,2025-03-16
380,179,3,Returns,Lantern Dairy Co-op  Plant,9694 Canal Street,Detroit,69177,False,True,2024-10-02
381,180,10,Billing, Bluevale Laboratories Gro HQ,1161 Mill Lane,Berlin,M5 9A,True,True,
382,180,10,Delivery, Bluevale Laboratories Gro DC,5425 Juniper Avenue,Cologne,L7 3D,False,True,2025-04-30
383,180,2,Cross-Dock, Bluevale Laboratories Gro Plant,7529 Marlow Parkway,Charlotte,90423,False,True,2026-03-18
384,181,11,Billing,Solace Biologics Supply HQ,7709 Dockside Lane,Eindhoven,L6 5D,True,True,2024-09-19
385,181,11,Returns,Solace Biologics Supply DC,6570 Market Row,Amsterdam,SE1 7D,False,False,2025-02-04
386,182,3,Billing,Aster Seafood Logistics HQ,9631 Crescent Drive,Detroit,60445,True,True,2023-09-13
387,182,3,Delivery,Aster Seafood Logistics DC,1178 Market Row,Minneapolis,69606,False,True,2024-01-05
388,182,3,Cross-Dock,Aster Seafood Logistics Plant,8369 Ridgeview Road,Minneapolis,89139,False,True,2024-03-13
389,183,8,Billing,Aster Floral Logistics Foo HQ,6024 Vine Street,Montreal,67451,True,True,2023-11-19
390,183,8,Cross-Dock,Aster Floral Logistics Foo DC,5139 Market Row,Quebec City,86985,False,True,2024-12-27
391,184,11,Billing,Bluevale Floral Logistics  HQ,9584 Foundry Way,UTRECHT,M2 8C,True,True,2025-06-22
392,184,11,Cross-Dock,Bluevale Floral Logistics  DC,2216 Mill Lane,AMSTERDAM,SE2 4A,False,True,2026-01-08
393,184,11,Delivery,Bluevale Floral Logistics  Plant,1488 Juniper Avenue,Eindhoven,M3 4B,False,True,2024-01-23
394,185,10,Billing,Cedar Biologics Co-op HQ,7033 Station Road,MUNICH,L1 7C,True,True,2024-04-30
395,186,5,Billing,Lantern Seafood Labs HQ,936 Dockside Lane,Seattle,16299,True,True,2024-07-23
396,186,5,Production Site,lantern seafood labs dc,5836 Foundry Way,Seattle,79479,False,True,2026-01-30
397,186,5,Returns,Lantern Seafood Labs Plant,902 Harvester Road,Seattle,93944,False,True,2023-08-28
398,186,9,Delivery,Lantern Seafood Labs Annex,4742 Ridgeview Road,London,B6 4D,False,True,2026-01-20
399,187,5,Billing,Briar Laboratories Partner HQ,4859 Vine Street,Los Angeles,76652,True,True,2025-07-23
400,187,5,Returns,Briar Laboratories Partner DC,9606 Dockside Lane,Seattle,13758,False,True,2024-11-06
401,187,10,Returns,Briar Laboratories Partner Plant,3946 Foundry Way,Berlin,L2 1A,False,True,
402,188,6,Billing,Meridian Foods Group HQ,5959 Mill Lane,Houston,90894,True,True,2023-11-09
403,188,6,Production Site,Meridian Foods Group DC,5925 Foundry Way,San Antonio,38558,False,True,2024-06-16
404,188,6,Cross-Dock,Meridian Foods Group Plant,9639 Vine Street,San Antonio,70006,False,False,2025-03-27
405,189,1,Billing,Orchard Specialty Produce  HQ,9446 Market Row,Newark,53721,True,True,2025-10-28
406,189,1,Production Site,Orchard Specialty Produce  DC,8499 Harvester Road,Hartford,35271,False,True,2025-07-04
407,190,11,Billing,Northiwnd Beverage Labs HQ,4244 Vine Street,Utrecht,M9 3B,True,False,2025-03-05
408,190,11,Delivery,Northiwnd Beverage Labs DC,6347 Harvester Road,Utrecht,EH9 3B,False,True,2023-10-20
409,191,7,Billing,Granite Specialty Produce  HQ,3444 Foundry Way,Toronto,54938,True,True,2025-05-09
410,192,7,Billing,Crown Nutrition Logistics HQ,926 Ridgeview Road,Toronto,43950,True,True,2023-08-31
411,192,7,Production Site,Crown Nutrition Logistics DC,421 Marlow Parkway,London,71732,False,True,2024-04-06
412,193,9,Billing,Keystone Pharma Group HQ,2714 Vine Street,Manchester,L9 9C,True,True,2024-09-25
413,194,4,Billing,Solace Ingredients Group HQ,8116 Marlow Parkway,Phoenix ,32098,True,True,
414,195,4,Billing,Brightwell Dairy Logistics HQ,2505 Foundry Way,Las Vegas,63929,True,True,2024-05-20
415,195,4,Delivery,Brightwell Dairy Logistics DC,1899 Canal Street,Albuquerque,91700,False,True,2025-01-18
416,196,4,Billing,Cedar Beverage Group HQ,2185 Canal Street,Albuquerque,51086,True,True,2023-01-02
417,196,5,Production Site,Cedar Beverage Group DC,731 Juniper Avenue,Oakland,30862,False,True,2025-02-13
418,197,8,Billing,Oakmont Ingredients Holidn HQ,5734 Juniper Avenue,Sherbrooke,18935,True,True,2024-12-30
419,198,5,Billing,Briar Seafood Manufacturin HQ,6339 Marlow Parkway,Seattle,12029,True,False,2025-08-24
420,198,5,Production Site,Briar Seafood Manufacturin DC,4446 Juniper Avenue,Los Angeles,51098,False,True,2025-07-26
421,198,5,Cross-Dock,Briar Seafood Manufacturin Plant,8511 Canal Street,Oakland,30221,False,True,2023-07-26
422,198,5,Delivery,Briar Seafood Manufacturin Annex,8930 Foundry Way,San Diego,77022,False,True,2023-10-03
423,199,4,Billing,Briar Beverage Labs HQ,7023 Market Row,Denver,78924,True,True,
424,199,4,Cross-Dock,Briar Beverage Labs DC,8214 Foundry Way,Denver,67929,False,True,2024-12-01
425,200,2,Billing,Harbor Foods Labs HQ,2901 Station Road,Charlotte,43243,True,True,2024-04-17
426,200,6,Production Site,Harbor Foods Labs DC,925 Mill Lane,Austin,62778,False,True,2024-12-26
427,201,9,Billing,Pioneer Ingredients Manufa HQ,3483 Mill Lane,London,B6 8C,True,True,2025-11-07
428,201,7,Returns,Pioneer Ingredients Manufa DC,7264 Ridgeview Road,Ottawa,69372,False,True,2023-02-28
429,202,8,Billing,summit meal systems group hq,205 Vine Street,Quebec City,21781,True,True,2024-06-26
430,202,8,Returns,Summit Meal Systems Group DC,8630 Juniper Avenue,Sherbrooke,37243,False,True,2023-10-28
431,202,8,Cross-Dock,Summit Meal Systems Group Plant,8954 Station Road,Laval,42863,False,True,2026-03-24
432,203,9,Billing,Lantern Dairy Logistics HQ ,9074 Marlow Parkway,Leeds,M8 5C,True,False,2024-09-09
433,204,1,Billing,Riverbend Ingredients Hold HQ,8727 Market Row,Portland,37546,True,True,2024-11-26
434,204,7,Production Site,Riverbend Ingredients Hold DC,4783 Foundry Way,London,72024,False,True,2023-11-29
435,204,7,Production Site,Riverbend Ingredients Hold Plant,8559 Mill Lane,Hamilton,46800,False,False,2023-12-31
436,204,7,Production Site,Riverbend Ingredients Hold Annex,9709 Juniper Avenue,Ottawa,62016,False,True,
437,205,5,Billing,Keystone Floral Logistics  HQ,6218 Harvester Road,San Diego,43046,True,True,2025-05-03
438,205,5,Delivery,Keystone Floral Logistics  DC,7102 Juniper Avenue,San Diego,11199,False,True,2025-12-09
439,205,5,Production Site,Keystone Floral Logistics  Plant,3339 Market Row,San Diego,86897,False,True,2025-01-06
440,206,5,Billing,Keystone Laboratories Dist HQ,2334 Canal Street,San Diego,35609,True,True,2024-05-09
441,206,5,Returns,Keystone Laboratories Dist DC,5332 Juniper Avenue,Oakland,66403,False,True,2024-02-25
442,206,7,Returns,Keystone Laboratories Dist Plant,8989 Canal Street,London,22372,False,True,2025-06-02
