order_id,order_number,customer_id,contract_id,delivery_address_id,fulfillment_region_id,created_by_employee_id,order_date,requested_delivery_date_raw,order_status,priority_level,customer_po_number,cancellation_reason,order_channel
236,ORD-2023-000236,2351,1985,4971,4,297,2023-08-25,2023-08-27,Cancelled,Critical,PO-677858,,Portal
237,ORD-2024-000237,2127,3681,4468,4,302,2024-10-27,2024-10-30,Delivered,Standard,PO-701155,,Manual Upload
238,ORD-2024-000238,1714,1361,3615,2,88,2024-09-09,2024-09-14,Delivered,Standard,pending,,EDI
239,ORD-2024-000239,1904,1467,4012,6,53,2024-10-29,2024-11-11,Delivered,Expedite,,,Portal
240,ORD-2023-000240,1007,13,2127,4,186,2023-04-12,2023-04-24,Delivered,standard ,PO-822120,,Manual Upload
241,ORD-2023-000241,1891,3619,3985,2,27,2023-01-12,2023-01-19,Delivered,Standard,PO-607000,,EDI
242,ORD-2026-000242,1983,2262,4168,9,304,2026-06-10,2026-06-19,Delivered,Standard,PO-502407,,Manual Upload
243,ORD-2023-000243,1343,2903,2830,1,29,2023-09-21,2023-09-27,Delivered,Standard,PO-602189,,Account Team
244,ORD-2023-000244,2363,3093,4995,11,21,2023-03-17,2023-03-25,Returned,Standard,PO-836289,,EDI
245,ORD-2026-000245,509,1628,1072,3,188,2026-02-09,2026-02-20,Open,Critical,PO-400486,,Manual Upload
246,ORD-2023-000246,893,2968,1876,1,212,2023-12-08, 2023-12-15 ,Delivered,Standard,PO-976264,,Portal
247,ORD-2025-000247,410,3371,880,11,27,2025-06-22,2025-07-05,In Transit,Standard,PO-420329,,Portal
248,ORD-2024-000248,2210,3,4657,9,167,2024-10-11,2024-10-13,Delivered,Expedite,PO-901356,,Account Team
249,ORD-2026-000249,555,2411,1179,6,124,2026-01-31,2026-02-06,Delivered,Expedite,,,Manual Upload
250,ORD-2025-000250,2070,2288,4357,6,305,2025-11-11,2025-11-21,In Transit,standard ,PO-748867,,EDI
251,ORD-2026-000251,227,519,494,2,34,2026-06-23,2026-06-27,Delivered,Standard,PO-598083,,Manual Upload
252,ORD-2023-000252,1918,937,4038,10,271,2023-11-01,2023-11-17,Delivered,Standard,PO-972236,,Portal
253,ORD-2026-000253,1503,3048,3168,1,235,2026-04-10,2026-04-21,Returned,Standard,pending,,Portal
254,ORD-2026-000254,1132,1700,2389,8,116,2026-02-02,2026-02-18,Delivered,Critical,PO-259635,,Portal
255,ORD-2023-000255,1253,2900,2636,11,177,2023-05-28,2023-06-12,Delivered,Standard,PO-100525,,Account Team
256,ORD-2024-000256,2480,2112,5269,10,207,2024-06-12,2024-06-23,Open,Standard,,,Manual Upload
257,ORD-2025-000257,308,301,668,7,157,2025-11-14,2025-11-24,Delivered,Expedite,PO-817106,,EDI
258,ORD-2023-000258,720,1716,1510,4,101,2023-06-06,2023-06-18,In Transit,Expedite,PO-843883,,EDI
259,ORD-2025-000259,715,678,1501,9,232,2025-03-04,3/16/2025,Delivered,Standard,PO-359865,,Manual Upload
260,ORD-2023-000260,1098,3537,2306,3,49,2023-05-20,2023-05-29,Delivered,Standard,PO-880769,,Account Team
261,ORD-2025-000261,276,1064,602,11,212,2025-05-19,2025-06-01,In Transit,Standard,PO-612408,,Portal
262,ORD-2024-000262,1746,2386,3695,1,232,2024-09-11,2024-09-27,Delivered,Standard,PO-743831,,Account Team
263,ORD-2025-000263,733,202,1539,6,235,2025-01-20,2025-01-31,Delivered,Expedite,PO-626577,,Manual Upload
264,ORD-2025-000264,2256,2242,4772,6,18,2025-06-15,2025-06-30,Delivered,Expedite,PO-897210,,EDI
265,ORD-2023-000265,944,3419,1981,11,66,2023-06-15,2023-07-01,Delivered,Expedite,,,Manual Upload
266,ORD-2024-000266,1855,2041,3917,6,186,2024-07-12,2024-07-28,Open,Expedite,PO-814840,,Account Team
267,ORD-2024-000267,72,2971,157,3,143,2024-08-24,2024-09-01,Delivered,Standard,PO-934404,,Account Team
268,ORD-2024-000268,614,2062,1306,1,286,2024-05-20,2024-06-04,Open,Critical,PO-863867,,EDI
269,ORD-2025-000269,223,2592,484,6,88,2025-04-25,2025-05-02,Delivered,Standard,PO-464717,,Portal
270,ORD-2026-000270,2027,1151,4271,10,276,2026-06-12,2026-06-26,Delivered,Standard,PO-242516,,Portal
271,ORD-2024-000271,486,41,1029,2,77,2024-01-28,13/02/2024,Open,Standard,PO-508466,,Manual Upload
272,ORD-2025-000272,1286,528,2712,6,143,2025-03-22,2025-03-30,Delivered,Standard,PO-792634,,Manual Upload
273,ORD-2026-000273,2006,3314,4218,6,141,2026-05-06,2026-05-08,Delivered,standard ,PO-196526,,Portal
274,ORD-2024-000274,2360,2732,4988,2,276,2024-06-07,2024-06-21,Returned,Standard,PO-134473,,Manual Upload
275,ORD-2025-000275,697,807,1463,3,27,2025-02-24,2025-03-02,Open,standard ,,,EDI
276,ORD-2025-000276,2488,520,5286,4,88,2025-01-18,2025-01-29,Delivered,standard ,PO-817592,,Manual Upload
277,ORD-2024-000277,2222,150,4686,9,264,2024-03-13,2024-03-23,Delivered,Standard,PO-852317,,Portal
278,ORD-2023-000278,2319,3038,4904,3,277,2023-01-02,2023-01-15,Cancelled,Standard,PO-187179,,Account Team
279,ORD-2026-000279,1401,3054,2955,1,221,2026-04-13,2026-04-19,Open,Standard,PO-205418,,Account Team
280,ORD-2025-000280,1495,3405,3155,10,186,2025-05-08,5/23/2025,Delivered,Standard,PO-214310,,Portal
281,ORD-2026-000281,2362,3158,4994,10,73,2026-04-07,2026-04-20,Open,Expedite,pending,,EDI
282,ORD-2025-000282,2128,1350,4470,6,80,2025-01-03,2025-01-17,Delivered,Standard,PO-749272,,EDI
283,ORD-2024-000283,1631,1924,3430,10,304,2024-03-22,2024-03-29,Cancelled,standard ,PO-754263,Duplicate order,EDI
284,ORD-2024-000284,1462,2989,3084,10,177,2024-05-02,2024-05-18,Delivered,Critical,PO-398991,,Portal
285,ORD-2023-000285,355,393,769,7,143,2023-01-23,2023-01-26,Delivered,standard ,PO-921547,,EDI
286,ORD-2025-000286,1134,2120,2392,5,298,2025-07-29,2025-08-08,Delivered,Standard,PO-929953,,Manual Upload
287,ORD-2026-000287,1718,3344,3625,2,80,2026-03-28,2026-03-30,Cancelled,Expedite,PO-867356,Credit hold,Account Team
288,ORD-2024-000288,859,3016,1795,2,171,2024-11-26,2024-12-10,Open,Standard,PO-622845,,Account Team
289,ORD-2026-000289,817,1406,1701,1,302,2026-01-06,2026-01-18,Delivered,Standard,PO-863732,,Portal
290,ORD-2023-000290,2142,2334,4503,1,21,2023-07-31,2023-08-08,Delivered,Standard,PO-758387,,Portal
291,ORD-2023-000291,1157,2049,2437,9,85,2023-02-28,2023-03-12,Delivered,standard ,PO-300466,,Account Team
292,ORD-2023-000292,575,806,1225,10,176,2023-09-09,2023-09-12,Open,Standard,PO-834167,,Account Team
293,ORD-2023-000293,1728,3489,3648,3,143,2023-02-21,2023/03/09,Delivered,Standard,PO-174673,,EDI
294,ORD-2026-000294,1966,985,4141,9,65,2026-04-23,2026-05-08,Delivered,Expedite,PO-205822,,Portal
295,ORD-2024-000295,145,2751,309,4,227,2024-07-06,2024-07-20,Open,Standard,PO-229404,,Portal
296,ORD-2025-000296,594,2487,1264,4,47,2025-05-04, 2025-05-12 ,Returned,Standard,pending,,Account Team
297,ORD-2024-000297,2004,1092,4213,5,200,2024-05-16,2024-05-28,Open,Standard,PO-325151,,Account Team
298,ORD-2025-000298,2372,271,5019,3,73,2025-10-29,2025-11-10,Returned,Standard,PO-577588,,Account Team
299,ORD-2024-000299,2064,858,4346,9,34,2024-11-08,2024-11-17,Open,Expedite,PO-581213,,Portal
300,ORD-2024-000300,1985,942,4172,11,101,2024-12-05,2024-12-10,Delivered,Expedite,PO-629703,,Account Team
301,ORD-2024-000301,1592,476,3356,10,80,2024-01-25,2024-02-01,Open,Standard,PO-121784,,Portal
302,ORD-2023-000302,1377,663,2906,4,172,2023-10-22,2023-11-07,Delivered,Standard,PO-427283,,Account Team
303,ORD-2023-000303,190,1964,407,11,65,2023-11-17,2023-11-20,Delivered,Expedite,PO-384911,,Portal
304,ORD-2025-000304,910,1400,1920,10,158,2025-04-30,2025-05-12,Open,Standard,pending,,Portal
305,ORD-2025-000305,580,2982,1235,7,217,2025-09-01,2025-09-03,Cancelled,Standard,PO-807729,,Account Team
306,ORD-2025-000306,875,791,1836,2,132,2025-03-02,2025-03-10,Delivered,Standard,PO-584512,,EDI
307,ORD-2026-000307,682,1338,1433,11,157,2026-04-16,2026-04-25,Delivered,Standard,PO-564700,,Account Team
308,ORD-2023-000308,441,1313,936,10,170,2023-07-10,2023-07-26,Delivered,Standard,PO-596989,,Manual Upload
309,ORD-2025-000309,369,3052,797,6,21,2025-12-13,2025-12-16,Delivered,Standard,,,EDI
310,ORD-2026-000310,213,3442,458,9,232,2026-05-21,2026-05-31,Delivered,Standard,pending,,Account Team
311,ORD-2026-000311,303,2810,656,2,17,2026-03-29,2026-04-05,Cancelled,Standard,pending,Customer request,Account Team
312,ORD-2023-000312,1560,1430,3291,7,141,2023-03-02,3/16/2023,Delivered,Standard,PO-141944,,Manual Upload
313,ORD-2024-000313,2140,1904,4499,6,277,2024-01-27,2024-01-29,Open,Expedite,PO-237831,,EDI
314,ORD-2024-000314,2041,480,4302,7,177,2024-03-29,2024-04-14,delivered ,Standard,PO-510483,,Manual Upload
315,ORD-2023-000315,1154,53,2434,6,73,2023-02-02,2023-02-11,Delivered,Standard,PO-132175,,Account Team
316,ORD-2026-000316,956,2986,2014,10,277,2026-06-23,2026-07-07,Delivered,Standard,PO-217412,,Account Team
317,ORD-2026-000317,2374,994,5023,8,66,2026-06-09,2026-06-11,In Transit,Expedite,PO-870106,,Portal
318,ORD-2024-000318,947,1979,1987,6,66,2024-09-17,2024-09-22,Cancelled,Standard,PO-821878,,EDI
319,ORD-2023-000319,1411,3361,2978,1,34,2023-12-29,2023-12-31,Open,Expedite,PO-617406,,Manual Upload
320,ORD-2024-000320,379,2657,815,4,77,2024-11-27,2024-12-04,delivered ,Standard,PO-865340,,EDI
321,ORD-2025-000321,1074,3544,2255,11,138,2025-10-15,24/10/2025,Delivered,Standard,PO-497592,,Portal
322,ORD-2024-000322,2429,309,5152,4,38,2024-11-10,2024-11-22,Delivered,Standard,PO-534277,,Manual Upload
323,ORD-2023-000323,2175,2733,4586,6,88,2023-10-11,2023-10-13,Delivered,Standard,PO-299105,,Manual Upload
324,ORD-2023-000324,661,3005,1392,7,92,2023-09-23,2023-10-07,delivered ,standard ,PO-131658,,Manual Upload
325,ORD-2025-000325,2254,1395,4767,6,275,2025-07-08,2025-07-10,In Transit,standard ,PO-363014,,Portal
326,ORD-2025-000326,1169,873,2461,7,17,2025-03-17,2025-03-19,Delivered,Standard,PO-530210,,Account Team
327,ORD-2025-000327,249,1297,549,4,18,2025-12-04,2025-12-06,Cancelled,Standard,PO-410131,Inventory unavailable,EDI
328,ORD-2025-000328,1423,1386,3003,11,9,2025-07-17,2025-07-25,Delivered,Standard,PO-315074,,Manual Upload
329,ORD-2023-000329,1057,3200,2221,3,59,2023-08-17,2023-08-29,Delivered,Standard,PO-703904,,Portal
330,ORD-2024-000330,705,1632,1476,3,85,2024-09-23,01/10/2024,Delivered,Standard,PO-971641,,Manual Upload
331,ORD-2025-000331,2130,2753,4473,8,157,2025-04-20,2025-05-02,Delivered,Standard,,,Account Team
332,ORD-2026-000332,673,3555,1416,7,65,2026-01-18,2026-01-22,Delivered,Critical,PO-685889,,EDI
333,ORD-2025-000333,829,3181,1732,5,288,2025-09-23,2025-09-28,Delivered,Standard,PO-367830,,Manual Upload
334,ORD-2025-000334,1443,3009,3041,3,298,2025-03-27,2025-04-04,Cancelled,standard ,PO-108725,Customer request,EDI
335,ORD-2025-000335,1088,3513,2283,7,6,2025-11-12,2025-11-16,Open,Standard,PO-928005,,Portal
336,ORD-2025-000336,1803,2172,3801,5,59,2025-04-07,2025-04-13,Delivered,Expedite,,,Portal
337,ORD-2025-000337,2404,1899,5096,5,138,2025-10-25,2025-10-28,Delivered,Standard,PO-227160,,Manual Upload
338,ORD-2023-000338,644,2804,1364,6,167,2023-04-30,2023-05-08,Delivered,Expedite,PO-580707,,EDI
339,ORD-2023-000339,454,1017,962,4,264,2023-09-05,2023-09-16,Delivered,Standard,PO-743093,,Portal
340,ORD-2023-000340,662,3079,1394,5,232,2023-11-15,2023-11-19,Delivered,Standard,PO-982806,,Manual Upload
341,ORD-2024-000341,456,1600,965,5,166,2024-04-01,2024-04-07,Delivered,Standard,PO-273033,,Account Team
342,ORD-2023-000342,155,2648,330,11,271,2023-10-17,2023-10-22,delivered ,Expedite,PO-231480,,Account Team
343,ORD-2025-000343,807,517,1680,9,88,2025-11-07,2025-11-14,Delivered,Standard,PO-884851,,Portal
344,ORD-2024-000344,2008,2481,4223,6,177,2024-01-30,2024-02-12,Delivered,Expedite,PO-148945,,Account Team
345,ORD-2023-000345,1843,1023,3894,10,177,2023-06-26,2023-07-02,Delivered,Standard,PO-160231,,Manual Upload
346,ORD-2025-000346,1959,194,4128,6,38,2025-11-05,2025-11-15,Delivered,Expedite,PO-388450,,EDI
347,ORD-2025-000347,1080,521,2266,7,232,2025-06-28,2025-07-12,Delivered,Expedite,PO-224958,,EDI
348,ORD-2025-000348,9,1523,20,1,138,2025-09-07,2025-09-22,Delivered,Critical,PO-454349,,EDI
349,ORD-2024-000349,1544,362,3260,5,232,2024-11-30,2024-12-06,Delivered,Standard,PO-306023,,Portal
350,ORD-2024-000350,1740,379,3678,11,6,2024-02-03,2024-02-14,Delivered,Standard,,,Account Team
351,ORD-2024-000351,2415,2937,5117,4,188,2024-06-29,2024/07/15,In Transit,Standard,PO-636959,,Portal
352,ORD-2023-000352,2154,856,4531,3,141,2023-09-12,2023-09-24,Delivered,Standard,PO-934708,,Portal
353,ORD-2024-000353,1533,1200,3238,3,43,2024-08-04,2024-08-15,delivered ,Standard,PO-118497,,Manual Upload
354,ORD-2025-000354,1154,3412,2434,6,29,2025-10-27,2025-10-29,Open,Expedite,PO-736110,,Manual Upload
355,ORD-2024-000355,399,2164,857,11,63,2024-01-12,26/01/2024,Delivered,Standard,PO-609941,,Account Team
356,ORD-2023-000356,87,2743,185,3,302,2023-05-14,2023-05-30,In Transit,Standard,PO-320695,,Portal
357,ORD-2023-000357,1038,2199,2186,11,302,2023-07-29,2023-08-11,Delivered,Critical,PO-579255,,Portal
358,ORD-2024-000358,1429,119,3014,8,200,2024-09-09,11/09/2024,Delivered,Standard,PO-615126,,Manual Upload
359,ORD-2025-000359,2414,789,5115,5,92,2025-10-14,2025/10/28,Open,standard ,PO-962097,,Manual Upload
360,ORD-2026-000360,194,3142,413,4,38,2026-04-04,2026-04-16,Delivered,Critical,PO-374158,,EDI
361,ORD-2025-000361,1522,3042,3213,8,141,2025-01-14,2025-01-24,Open,Standard,,,Portal
362,ORD-2023-000362,2369,3249,5007,8,166,2023-03-22,2023-04-01,Delivered,Standard,PO-356322,,Account Team
363,ORD-2024-000363,1170,3451,2462,10,298,2024-05-12,2024-05-16,Delivered,Standard,pending,,Portal
364,ORD-2025-000364,1165,2784,2450,3,138,2025-04-02,2025-04-05,Delivered,Standard,,,Account Team
365,ORD-2024-000365,706,816,1479,3,283,2024-10-11,2024-10-24,Returned,Standard,,,Manual Upload
366,ORD-2024-000366,1480,3065,3129,3,157,2024-10-10,2024-10-17,Delivered,Expedite,,,Account Team
367,ORD-2023-000367,640,2375,1354,11,18,2023-10-08,2023-10-19,Delivered,Standard,PO-822641,,EDI
368,ORD-2024-000368,1785,2483,3770,10,54,2024-01-23,2024-02-01,Delivered,Standard,PO-590079,,Manual Upload
369,ORD-2023-000369,1279,199,2698,3,73,2023-06-26,2023-07-10,Delivered,Standard,PO-627124,,Manual Upload
370,ORD-2023-000370,2065,2209,4347,11,171,2023-07-06,2023-07-17,Delivered,Critical,PO-696565,,EDI
371,ORD-2023-000371,545,2011,1153,7,166,2023-08-17,2023-08-30,Delivered,standard ,PO-337460,,Account Team
372,ORD-2024-000372,467,469,991,9,276,2024-12-20,2025-01-05,Open,standard ,PO-473685,,Portal
373,ORD-2026-000373,2032,3459,4280,6,275,2026-01-25,2026-02-05,Delivered,Standard,PO-864177,,Account Team
374,ORD-2024-000374,1284,1035,2709,1,111,2024-09-09,2024-09-21,Delivered,Standard,PO-774188,,Account Team
375,ORD-2025-000375,1880,41,3965,9,2,2025-07-05,2025-07-20,Delivered,Standard,PO-682757,,EDI
376,ORD-2023-000376,806,964,1678,9,86,2023-08-07,2023-08-09,Delivered,Standard,PO-653176,,Portal
377,ORD-2024-000377,1102,2368,2315,2,284,2024-09-16,2024-09-25,Delivered,Critical,PO-518034,,EDI
378,ORD-2025-000378,304,2643,658,9,286,2025-12-15,2025-12-28,Delivered,standard ,PO-974687,,EDI
379,ORD-2026-000379,1020,425,2151,5,6,2026-03-19,2026-03-30,Open,Standard,PO-368034,,Account Team
380,ORD-2026-000380,1176,3258,2472,5,277,2026-01-30,2026-02-13,delivered ,Standard,PO-320768,,EDI
381,ORD-2025-000381,133,3563,278,1,277,2025-05-20,2025-05-28,Open,Standard,PO-329647,,Manual Upload
382,ORD-2025-000382,2381,2609,5040,6,143,2025-10-05,2025-10-10,Returned,standard ,,,Portal
383,ORD-2025-000383,2219,974,4679,1,167,2025-05-28,2025-06-13,Open,Standard,PO-690797,,Portal
384,ORD-2025-000384,17,2314,38,11,88,2025-03-13,2025-03-29,Open,Expedite,PO-871893,,Account Team
385,ORD-2023-000385,1759,1803,3722,7,53,2023-12-25,2024-01-08,In Transit,Standard,PO-130125,,EDI
386,ORD-2025-000386,1372,2879,2891,11,116,2025-04-07,2025-04-23,Cancelled,Expedite,PO-465394,Inventory unavailable,Account Team
387,ORD-2024-000387,1981,3013,4163,10,23,2024-10-24,2024/11/09,Cancelled,Expedite,,Credit hold,EDI
388,ORD-2024-000388,1544,362,3259,5,49,2024-03-15,2024-03-26,Delivered,Expedite,PO-311623,,Account Team
389,ORD-2024-000389,1506,312,3174,1,73,2024-06-07,2024-06-12,Cancelled,Standard,,Inventory unavailable,Account Team
390,ORD-2025-000390,399,55,857,11,271,2025-04-09,2025-04-11,Open,Expedite,PO-474542,,EDI
391,ORD-2023-000391,491,711,1039,5,288,2023-05-25,2023-06-10,Delivered,Standard,PO-206620,,EDI
392,ORD-2023-000392,137,1474,288,3,66,2023-08-10,2023-08-13,In Transit,Expedite,pending,,Manual Upload
393,ORD-2026-000393,612,2110,1299,7,65,2026-05-16,2026-05-29,delivered ,Standard,PO-742156,,Manual Upload
394,ORD-2023-000394,294,1370,639,1,116,2023-09-23,2023-10-03,Delivered,Expedite,PO-154939,,Portal
395,ORD-2023-000395,1222,1586,2572,6,157,2023-03-10,2023-03-16,Delivered,Standard,,,EDI
396,ORD-2025-000396,1973,1191,4151,8,77,2025-11-24,2025-12-08,Open,Standard,PO-325789,,EDI
397,ORD-2024-000397,327,1021,702,1,23,2024-03-21,2024-03-29,Delivered,Standard,,,Manual Upload
398,ORD-2024-000398,2001,71,4210,8,6,2024-07-31,2024-08-06,In Transit,Expedite,PO-847608,,Portal
399,ORD-2024-000399,86,2708,181,6,80,2024-05-30,2024-06-06,Open,Critical,PO-460931,,Manual Upload
400,ORD-2025-000400,390,2258,839,8,34,2025-02-15,2025-03-02,Open,Standard,PO-933081,,Account Team
401,ORD-2026-000401,2317,490,4901,2,98,2026-02-11,2026-02-18,Delivered,Expedite,PO-833816,,Portal
402,ORD-2026-000402,2058,2847,4338,6,9,2026-06-02,2026-06-06,Open,Expedite,PO-634025,,EDI
403,ORD-2026-000403,160,3185,339,6,298,2026-03-10,2026-03-22,Delivered,Standard,PO-386812,,Manual Upload
404,ORD-2025-000404,103,12,216,10,138,2025-11-06,2025-11-20,In Transit,Standard,PO-345702,,Manual Upload
405,ORD-2023-000405,1456,2249,3072,1,66,2023-07-01,2023-07-10,Delivered,Standard,PO-413965,,Manual Upload
406,ORD-2023-000406,1120,2440,2356,1,111,2023-12-19,2023-12-21,Delivered,Expedite,PO-424874,,Manual Upload
407,ORD-2023-000407,653,3498,1383,10,18,2023-11-12,24/11/2023,Delivered,Standard,PO-351988,,Manual Upload
408,ORD-2024-000408,2087,427,4390,8,86,2024-06-29,2024-07-12,Delivered,Expedite,PO-408661,,Manual Upload
409,ORD-2024-000409,2090,3623,4397,3,302,2024-08-31,2024-09-04,Returned,standard ,PO-666534,,Manual Upload
410,ORD-2025-000410,2026,2176,4270,9,237,2025-09-06,2025-09-17,In Transit,Standard,PO-530184,,EDI
411,ORD-2024-000411,1905,2848,4015,10,200,2024-04-12,2024-04-16,Delivered,Standard,PO-806754,,Account Team
412,ORD-2026-000412,1246,8,2626,4,116,2026-03-07,2026-03-23,Delivered,Standard,PO-571781,,Account Team
413,ORD-2025-000413,2304,3434,4870,5,88,2025-03-07,2025-03-23,Delivered,Standard,pending,,Manual Upload
414,ORD-2023-000414,2107,2513,4433,7,138,2023-12-08,2023-12-15,Open,Expedite,PO-942491,,Portal
415,ORD-2023-000415,1985,2190,4172,11,302,2023-03-19,2023-03-28,Delivered,Expedite,pending,,Portal
416,ORD-2026-000416,1451,398,3062,4,276,2026-05-16,2026-05-18,Delivered,Standard,PO-336989,,Portal
417,ORD-2024-000417,1592,1718,3353,6,34,2024-04-01,2024-04-13,In Transit,Standard,PO-681326,,Manual Upload
418,ORD-2025-000418,229,3525,498,7,86,2025-05-01,2025-05-13,Open,Standard,PO-507222,,Manual Upload
419,ORD-2025-000419,140,438,295,4,87,2025-10-29,2025-11-09,Delivered,standard ,PO-609187,,EDI
420,ORD-2024-000420,1736,958,3664,8,221,2024-12-24,2025-01-06,Delivered,Standard,PO-164413,,Portal
421,ORD-2024-000421,193,3525,412,9,188,2024-02-08,2024-02-12,Delivered,Standard,PO-524753,,Account Team
422,ORD-2026-000422,1962,3476,4134,10,138,2026-06-13,2026-06-19,Delivered,Standard,PO-341775,,Account Team
423,ORD-2023-000423,306,1233,664,5,150,2023-11-09,2023-11-12,Returned,Standard,PO-451835,,EDI
424,ORD-2024-000424,1162,2908,2446,11,143,2024-08-14,2024-08-27,In Transit,Expedite,PO-158997,,Manual Upload
425,ORD-2024-000425,1108,3555,2329,10,66,2024-03-05,2024-03-18,Cancelled,Standard,PO-948925,,Portal
426,ORD-2023-000426,1053,1307,2213,2,170,2023-10-28,2023-10-31,Delivered,Standard,PO-948197,,EDI
427,ORD-2023-000427,2125,2496,4464,9,18,2023-12-28,2024-01-08,delivered ,Standard,PO-471600,,Account Team
428,ORD-2026-000428,1123,2621,2365,5,302,2026-06-26,2026-07-12,Delivered,Standard,PO-843449,,Account Team
429,ORD-2026-000429,1269,1210,2674,7,158,2026-04-18,2026-04-23,Delivered,Standard,PO-126442,,EDI
430,ORD-2025-000430,2043,1213,4305,7,63,2025-02-09, 2025-02-17 ,Delivered,Standard,PO-492858,,EDI
431,ORD-2023-000431,1436,1129,3024,1,87,2023-12-11,12/16/2023,In Transit,Standard,PO-875820,,Account Team
432,ORD-2024-000432,44,637,98,8,86,2024-07-10,2024-07-19,Delivered,Standard,PO-401244,,Account Team
433,ORD-2023-000433,774,818,1610,1,38,2023-03-21,2023-04-03,Delivered,Expedite,PO-595891,,Manual Upload
434,ORD-2023-000434,1317,2583,2771,9,95,2023-03-13,2023-03-29,Delivered,Standard,PO-139012,,EDI
435,ORD-2025-000435,905,77,1906,7,221,2025-06-27,30/06/2025,Open,Critical,,,Portal
436,ORD-2024-000436,791,879,1647,3,283,2024-06-16,2024-06-29,Delivered,Standard,PO-435159,,Portal
437,ORD-2025-000437,1285,3470,2711,2,43,2025-01-08,2025-01-13,delivered ,Standard,PO-383864,,Portal
438,ORD-2024-000438,951,2248,1999,7,95,2024-08-01,2024-08-15,Open,Standard,PO-269316,,Portal
439,ORD-2025-000439,1834,2202,3873,6,288,2025-12-04,2025-12-19,Delivered,Standard,pending,,Manual Upload
440,ORD-2024-000440,1462,2237,3084,10,274,2024-10-02,2024/10/12,Returned,Expedite,PO-988948,,Portal
441,ORD-2024-000441,2149,3008,4525,2,188,2024-06-27,2024-07-04,Open,Standard,,,Portal
442,ORD-2024-000442,1274,1856,2681,4,216,2024-07-24,2024-08-08,Open,Standard,pending,,EDI
443,ORD-2024-000443,478,782,1014,4,124,2024-11-26,2024-12-07,Delivered,Standard,PO-845380,,Account Team
444,ORD-2025-000444,2252,3653,4762,5,77,2025-09-28,2025-10-14,Delivered,Standard,PO-698851,,Account Team
445,ORD-2026-000445,581,2756,1238,11,186,2026-04-26,04/05/2026,Delivered,Standard,PO-630646,,Account Team
446,ORD-2025-000446,488,207,1033,3,9,2025-03-27,2025-04-08,Returned,Critical,pending,,Manual Upload
447,ORD-2023-000447,747,743,1563,5,66,2023-08-19,2023-08-24,Delivered,Standard,PO-864652,,Portal
448,ORD-2023-000448,1954,3452,4116,3,212,2023-02-24,2023-02-28,Delivered,Expedite,PO-261884,,Account Team
