customer_id,customer_code,legal_name,trading_name,customer_segment,industry,home_region_id,account_manager_id,primary_email,primary_phone,lifecycle_status,registered_on,credit_limit,tax_id,record_source
134,CUS-000134,Everfield Laboratories Supply,Everfield Laboratories Supply,Enterprise,Food Distribution,10,30,ben@everfieldlaborator.example,757-305-9968,At Risk,2024-09-20,500000.00,39-5045831,CRM
135,CUS-000135,Westline Pharma Manufacturing,Westline Pahrma Manufacturing,Mid-Market,Beverage Distribution,8,236,sofia@westlinepharmamanu.example,693-365-3414,Active,2025-02-21,25000.00,88-1781086,Legacy CRM
136,CUS-000136,Granite Dairy Distribution, Granite Dairy Distribution,enterprise ,Specialty Grocery,9,210,noah@granitedairydistri.example,784-605-8848,Active,2025-06-04,250000.00,61-6816260,Trade Show Import
137,CUS-000137,Cedar Pharma Supply,Cedar Pharma Supply,Regional,Clinical Logistics,3,310,zara@cedarpharmasupply.example,264-914-4616,Active,2024-06-01,150000.00,10-5323691,CRM
138,CUS-000138,Trinity Pet Nutrition Foods,Trinity Pet Nutrition Foods,Mid-Market,Specialty Grocery,3,119,talia@trinitypetnutritio.example,755-757-9482,Active,2023-03-14,150000.00,35-2244625,CRM
139,CUS-000139,Cardinal Dairy Partners,Cardinal Dairy Partners,Enterprise,Clinical Logistics,7,191,,(443) 815-7304,Inactive,2023-08-05,100000.00,72-3752465,CRM
140,CUS-000140,Ardent Nutrition Logistics,Ardent Nutrition Logistics,enterprise ,Clinical Logistics,3,15,sofia@ardentnutritionlog.example,6754783255,Active,2023-03-28,25000.00,32-8592468,Trade Show Import
141,CUS-000141,Briar Cold Foods Co-op,Briar Cold Foods Co-op,Mid-Market,Food Distribution,3,69,avery@briarcoldfoodscoop.example,942-581-6665,Active,2025-04-25,75000.00,27-7963919,Manual Entry
142,CUS-000142,Cobalt Beverage Supply,Cobalt Beverage Supply,Mid-Market,Beverage Distribution,4,12,fatima@cobaltbeveragesupp.example,200-444-3025,Active,2023-11-15,150000.00,65-2726749,Trade Show Import
143,CUS-000143,Pioneer Meal Systems Foods,Pioneer Meal Systems Foods,Mid-Market,Meal Kit Producer,5,242,noah@pioneermealsystems.example,927-862-3006,Active,2023-12-19,100000.00,16-1501172,Trade Show Import
144,CUS-000144,Aster Pharma Manufacturing,Aster Pharma Manufacturing ,Enterprise,Clinical Logistics,10,165,caleb@asterpharmamanufac.example,N/A,Inactive,2023-09-02,100000.00,22-9880072,CRM
145,CUS-000145,Bluevale Pharma Labs,Bluevale Pharma Labs,Enterprise,Meal Kit Producer,4,51,maya@bluevalepharmalabs.example,778-889-4804,Active,2023-06-21,50000.00,85-5834963,CRM
146,CUS-000146,Oakmont Dairy Labs,Oakmont Dairy Labs,enterprise ,Clinical Logistics,10,69,anika@oakmontdairylabs.example,256-326-8278,Active,2025-06-14,100000.00,79-2625778,CRM
147,CUS-000147,brightwell pet nutrition logistics,Brightwell Pet Nutrition Logistics,Mid-Market,Food Distribution,3,19,mateo@brightwellpetnutri.example,225-902-5116,Active,2024-12-21,25000.00,79-1012853,Legacy CRM
148,CUS-000148,Brightwell Pet Nutrition Partners,Brightwell Pet Nutrition Partners,Enterprise,Food Distribution,10,68,avery@brightwellpetnutri.example,425-698-1557,Inactive,2024-11-17,75000.00,77-3478256,CRM
149,CUS-000149,Crown Beverage Partners,Crown Beverage Partners,enterprise ,Meal Kit Producer,6,41,owen@crownbeveragepartn.example,759-666-5761,Active,2024-10-05,250000.00,98-1135099,CRM
150,CUS-000150,Orchard Seafood Group,Orchard Seafood Group,enterprise ,Meal Kit Producer,6,183,darren@orchardseafoodgrou.example,603-305-3407,Active,2024-10-03,25000.00,81-2439687,Legacy CRM
151,CUS-000151,Cardinal Biologics Labs,Cardinal Biologics Labs,enterprise ,Beverage Distribution,6,22,sofia@cardinalbiologicsl.example,561-305-8480,At Risk,2023-04-24,50000.00,20-5313241,CRM
152,CUS-000152,Summit Foods Partners,Summit Foods Partners,enterprise ,Food Distribution,7,14,priya@summitfoodspartner.example,391-240-2855,At Risk,2024-12-16,75000.00,76-2634715,CRM
153,CUS-000153,Cardinal Dairy Group,Cardinal Dairy Group,Enterprise,Beverage Distribution,8,69,darren@cardinaldairygroup.example,585-228-9025,At Risk,2023-01-21,250000.00,13-9609703,CRM
154,CUS-000154,Cobalt Foods Co-op,Coablt Foods Co-op,enterprise ,Clinical Logistics,4,192,noah@cobaltfoodscoop.example,910-518-9706,Prospect,2024-02-29,250000.00,98-8822110,CRM
155,CUS-000155,Cedar Pet Nutrition Distribution,Cedar Pet Nutrition Distribution,Startup,Specialty Grocery,11,41,fatima@cedarpetnutritiond.example,551-767-5251,Inactive,2023-07-29,50000.00,31-2675247,Manual Entry
156,CUS-000156,Solace Laboratories Logistics,Solace Laboratories Logistics,Startup,Clinical Logistics,11,67,sofia@solacelaboratories.example,842-398-2922,Active,2023-07-26,25000.00,21-9986993,Manual Entry
157,CUS-000157,Cobalt Floral Logistics Co-op,Cobalt Floral Logistics Co-op,Regional,Beverage Distribution,7,226,noah@cobaltflorallogist.example,263-691-2592,Active,2025-02-13,50000.00,56-7919397,Legacy CRM
158,CUS-000158,Mosaic Cold Foods Holdings,Mosaic Cold Foods Holdings,Mid-Market,Cold-Chain Pharma,2,241,ben@mosaiccoldfoodshol.example,671-221-4511,Active,2023-12-08,75000.00,23-9494893,CRM
159,CUS-000159,Harbor Floral Logistics Manufacturing,Harbor Floral Logistics Manufacturing,enterprise ,Meal Kit Producer,7,51,owen@harborflorallogist.example,709-890-9255,Active,2024-09-02,25000.00,21-5997719,CRM
160,CUS-000160,Summit Floral Logistics Distribution,summit floral logistics distribution,Enterprise,Cold-Chain Pharma,6,289,sofia@summitflorallogist.example,763-604-6042,Active,2024-09-16,50000.00,92-6674306,Manual Entry
161,CUS-000161,Solace Pharma Distribution,Solace Pharma Dist.,Mid-Market,Specialty Grocery,11,64,hugo@solacepharmadistri.example,358-756-2938,Active,2024-11-01,75000.00,74-3565338,CRM
162,CUS-000162,Vantage Biologics Holdings,Vantage Biologics Holdings,enterprise ,Specialty Grocery,11,121,darren@vantagebiologicsho.example,281-816-9513,Active,2025-01-10,50000.00,83-2466678,CRM
163,CUS-000163,Oakmont Floral Logistics Holdings,Oakmont Floral Logistics Holdings,enterprise ,Meal Kit Producer,5,140,hugo@oakmontflorallogis.example,766-913-3674,Inactive,2025-05-12,100000.00,18-1612552,Manual Entry
164,CUS-000164,Granite Floral Logistics Partners,Granite Floral Logistics Partners,Regional,Clinical Logistics,5,273,talia@graniteflorallogis.example,985-509-6137,Active,2024-06-09,100000.00,50-5587533,CRM
165,CUS-000165,Aster Cold Foods Foods,Aster Cold Foods Foods,Regional,Specialty Grocery,8,218,owen@astercoldfoodsfood.example,934-810-9090,Active,2024-01-10,50000.00,98-3711376,Legacy CRM
166,CUS-000166,Ardent Ingredients Labs,Ardent Ingredients Labs,Regional,Food Distribution,6,179,elias@ardentingredientsl.example,505-381-9535,Prospect,2023-04-17,150000.00,18-4003840,Legacy CRM
167,CUS-000167,Pioneer Pet Nutrition Distribution,Pioneer Pet Nutrition Dist.,enterprise ,Cold-Chain Pharma,5,245,lena@pioneerpetnutritio.example,N/A,INACTIVE ,2023-02-14,500000.00,46-7188113,Legacy CRM
168,CUS-000168,Granite Beverage Holdings,Granite Beverage Holdings,Enterprise,Specialty Grocery,5,82,darren@granitebeveragehol.example,669-664-8247,Inactive,2025-08-06,150000.00,61-1427451,CRM
169,CUS-000169,Vantage Nutrition Distribution,Vantage Nutrition Dist.,Enterprise,Cold-Chain Pharma,10,78,jonah@vantagenutritiondi.example,773-444-8428,Active,2024-06-30,150000.00,52-9034251,Manual Entry
170,CUS-000170,Cobalt Foods Group,Cobalt Foods Group,Enterprise,Beverage Distribution,3,83,jonah@cobaltfoodsgroup.example,347-663-8459,Active,2023-02-03,25000.00,51-3759465,CRM
171,CUS-000171,Lakeside Meal Systems Foods,Lakeside Meal Systems Foods,enterprise ,Clinical Logistics,3,289,darren@lakesidemealsystem.example,270-485-4229,Active,2024-12-22,50000.00,89-4207524,Legacy CRM
172,CUS-000172,Crown Biologics Foods,Crown Biologics Foods,Regional,Clinical Logistics,3,51,elias@crownbiologicsfood.example,785-622-5377,Active,2024-06-01,50000.00,66-6598597,CRM
173,CUS-000173,Everfield Floral Logistics Co-op,Everfield Floral Logistics Co-op,Mid-Market,Meal Kit Producer,11,12,elias@everfieldflorallog.example,500-829-7728,Active,2024-10-26,25000.00,57-3231332,Legacy CRM
174,CUS-000174,Aster Nutrition Labs,Aster Nutrition Labs,Startup,Specialty Grocery,8,149,hugo@asternutritionlabs.example,391-893-4547,Inactive,2023-08-16,500000.00,95-5210326,Manual Entry
175,CUS-000175,Crown Beverage Co-op,Crown Beverage Co-op,Mid-Market,Beverage Distribution,4,146,hugo@crownbeveragecoop.example,465.482.3934,Active,2024-07-25,100000.00,58-8857422,Manual Entry
176,CUS-000176,Bluevale Pet Nutrition Labs,Bluevale Pet Nutrition Labs,Enterprise,Specialty Grocery,4,280,elias@bluevalepetnutriti.example,,Active,2025-03-28,100000.00,40-2920693,Legacy CRM
177,CUS-000177,Trinity Pharma Foods,Trinity Pharma Foods,Mid-Market,Clinical Logistics,10,191,miles@trinitypharmafoods.example,952-398-5109,At Risk,2023-07-30,50000.00,69-4328534,CRM
178,CUS-000178,Bluevale Specialty Produce Logistics,Bluevale Specialty Produce Logistics,Enterprise,Food Distribution,2,22,maya@bluevalespecialtyp.example,328-771-8410,At Risk,2023-03-17,500000.00,88-1685417,Trade Show Import
179,CUS-000179,Lantern Dairy Co-op,Lantern Dairy Co-op ,enterprise ,Beverage Distribution,3,234,owen@lanterndairycoop.example,391-285-9352,At Risk,2024-03-26,500000.00,91-4386366,Manual Entry
180,CUS-000180,Bluevale Laboratories Group, Bluevale Laboratories Group,Regional,Meal Kit Producer,10,26,keiko@bluevalelaboratori.example,831-616-4158,Prospect,2023-12-29,150000.00,67-8780162,Legacy CRM
181,CUS-000181,Solace Biologics Supply,Solace Biologics Supply,Mid-Market,Food Distribution,11,210,anika@solacebiologicssup.example,288-478-9416,Active,2025-08-30,250000.00,73-5788932,Legacy CRM
182,CUS-000182,Aster Seafood Logistics,Aster Seafood Logistics,Startup,Cold-Chain Pharma,3,19,noah@asterseafoodlogist.example,232-916-2478,Inactive,2025-01-02,250000.00,83-1392038,Legacy CRM
183,CUS-000183,Aster Floral Logistics Foods,Aster Floral Logistics Foods,Startup,Clinical Logistics,8,226,talia@asterflorallogisti.example,954-501-1695,Inactive,2025-10-12,75000.00,67-5925673,CRM
184,CUS-000184,Bluevale Floral Logistics Manufacturing,Bluevale Floral Logistics Mfg,Startup,Food Distribution,11,249,maya@bluevaleflorallogi.example,518-889-6952,Active,2024-08-19,50000.00,98-9454584,Trade Show Import
185,CUS-000185,Cedar Biologics Co-op,Cedar Biologics Co-op,Startup,Specialty Grocery,10,179,zara@cedarbiologicscoop.example,220-817-5264,Active,2023-10-14,100000.00,29-8698132,CRM
186,CUS-000186,Lantern Seafood Labs,Lantern Seafood Labs,Enterprise,Clinical Logistics,5,257,talia@lanternseafoodlabs.example,474-493-5358,Active,2024-02-17,100000.00,54-6212103,Manual Entry
187,CUS-000187,Briar Laboratories Partners,Briar Laboratories Partners,Startup,Meal Kit Producer,5,267,sofia@briarlaboratoriesp.example,385-474-7081,Inactive,2025-02-27,150000.00,67-9643896,CRM
188,CUS-000188,Meridian Foods Group,Meridian Foods Group,Mid-Market,Food Distribution,6,57,ben@meridianfoodsgroup.example,705-819-4094,Active,2023-10-23,50000.00,68-1449522,Legacy CRM
189,CUS-000189,Orchard Specialty Produce Manufacturing,Orchard Specialty Produce Manufacturing,Enterprise,Clinical Logistics,1,258,iris@orchardspecialtypr.example,929-779-7871,Active,2023-08-18,500000.00,26-3397315,CRM
190,CUS-000190,Northwind Beverage Labs,Northiwnd Beverage Labs,Startup,Meal Kit Producer,11,33,mateo@northwindbeveragel.example,338-253-9810,Active,2024-05-03,100000.00,74-1184747,CRM
191,CUS-000191,Granite Specialty Produce Holdings,Granite Specialty Produce Holdings,Startup,Beverage Distribution,7,234,caleb@granitespecialtypr.example,477-251-6718,Prospect,2023-02-06,50000.00,87-1173874,Legacy CRM
192,CUS-000192,Crown Nutrition Logistics,Crown Nutrition Logistics,enterprise ,Cold-Chain Pharma,7,257,caleb@crownnutritionlogi.example,529-275-5925,Active,2023-07-22,150000.00,49-1091032,Legacy CRM
193,CUS-000193,Keystone Pharma Group,Keystone Pharma Group,Mid-Market,Meal Kit Producer,9,174,ben@keystonepharmagrou.example,502-472-5078,Active,2023-12-24,75000.00,74-7374435,Manual Entry
194,CUS-000194,Solace Ingredients Group,Solace Ingredients Group,Enterprise,Specialty Grocery,11,231,zara@solaceingredientsg.example,634.745.9934,At Risk,2024-03-03,500000.00,91-3405905,Manual Entry
195,CUS-000195,Brightwell Dairy Logistics,Brightwell Dairy Logistics,enterprise ,Beverage Distribution,4,234,noah@brightwelldairylog.example,293-454-2157,Active,2024-06-03,250000.00,72-9379885,CRM
196,CUS-000196,Cedar Beverage Group,Cedar Beverage Group,Regional,Cold-Chain Pharma,4,193,elias@cedarbeveragegroup.example,271-600-9572,Active,2025-01-16,500000.00,24-8865782,CRM
197,CUS-000197,Oakmont Ingredients Holdings,Oakmont Ingredients Holdings,Enterprise,Food Distribution,8,310,anika@oakmontingredients.example,587-433-2753,At Risk,2023-12-02,500000.00,72-7448603,Trade Show Import
198,CUS-000198,Briar Seafood Manufacturing,Briar Seafood Manufacturing,Startup,Meal Kit Producer,5,187,sofia@briarseafoodmanufa.example,581-820-7405,Active,2024-05-11,150000.00,54-4219584,CRM
199,CUS-000199,Briar Beverage Labs,Briar Beverage Labs,Regional,Specialty Grocery,4,267,lena@briarbeveragelabs.example,579-438-6107,Active,2023-01-14,250000.00,37-7898754,CRM
200,CUS-000200,Harbor Foods Labs,Harbor Foods Labs,Mid-Market,Meal Kit Producer,2,174,iris@harborfoodslabs.example,201-846-4562,active,2025-02-15,25000.00,37-3035013,CRM
201,CUS-000201,Pioneer Ingredients Manufacturing,Pioneer Ingredients Manufacturing,Startup,Meal Kit Producer,7,273,nina@pioneeringredients.example,400-475-8964,At Risk,2025-11-05,100000.00,72-4134504,Legacy CRM
202,CUS-000202,Summit Meal Systems Group,Summit Meal Systems Group,Startup,Clinical Logistics,8,239,lena@summitmealsystemsg.example,227-771-2725,At Risk,2024-08-15,25000.00, ,Legacy CRM
203,CUS-000203,Lantern Dairy Logistics,Lantern Dairy Logistics,enterprise ,Food Distribution,9,20,owen@lanterndairylogist.example,791-440-7832,Active,2023-08-23,500000.00,86-8143904,CRM
204,CUS-000204,Riverbend Ingredients Holdings,Riverbend Ingredients Holdings,Regional,Clinical Logistics,7,262,maya@riverbendingredien.example,963-685-8629,Active,2023-01-28,25000.00,26-4251814,CRM
205,CUS-000205,Keystone Floral Logistics Foods ,Keystone Floral Logistics Foods,Regional,Clinical Logistics,5,41,jonah@keystoneflorallogi.example,896-895-4027,Active,2024-03-29,50000.00, ,CRM
206,CUS-000206,Keystone Laboratories Distribution,Keystone Laboratories Distribution,Enterprise,Cold-Chain Pharma,5,26,keiko@keystonelaboratori.example,793-567-3953,Active,2024-02-06,250000.00,53-9718695,CRM
207,CUS-000207,Granite Cold Foods Partners,Granite Cold Foods Partners,Mid-Market,Specialty Grocery,2,161,iris@granitecoldfoodspa.example,235-836-8685,Inactive,2023-07-27,250000.00,92-3277214,Trade Show Import
208,CUS-000208,Keystone Pet Nutrition Manufacturing,Keystone Pet Nutrition Manufacturing,Regional,Clinical Logistics,6,290,nina@keystonepetnutriti.example,970-611-2669,Active,2025-01-23,500000.00,67-1995916,Manual Entry
209,CUS-000209,Cedar Cold Foods Holdings,Cedar Cold Foods Holdings,Regional,Cold-Chain Pharma,7,105,owen@cedarcoldfoodshold.example,719-439-8294,Active,2024-04-15,150000.00,32-1991388,CRM
210,CUS-000210,Forge Seafood Holdings,Forge Seafood Holdings,Enterprise,Cold-Chain Pharma,3,243,miles@forgeseafoodholdin.example,432-892-9688,Active,2025-10-21,100000.00,82-6799604,CRM
211,CUS-000211,Cedar Beverage Group,Cedar Beverage Group,Mid-Market,Specialty Grocery,1,248,zara@cedarbeveragegroup.example,633-211-3929,Active,2025-01-04,100000.00,37-4626056,CRM
212,CUS-000212,Harbor Dairy Partners,Harbor Dairy Partners,Regional,Meal Kit Producer,3,152,priya@harbordairypartner.example,563-494-2645,Active,2025-07-23,100000.00,19-1737298,Manual Entry
213,CUS-000213,Aster Biologics Holdings,aster biologics holdings,Startup,Cold-Chain Pharma,9,295,caleb@asterbiologicshold.example,728-742-5453,Active,2024-11-28,150000.00,94-1688140,CRM
214,CUS-000214,Briar Seafood Supply ,Briar Seafood Supply,Startup,Beverage Distribution,2,296,fatima@briarseafoodsupply.example,200-279-4603,Active,2025-06-20,75000.00,25-4621201,Legacy CRM
215,CUS-000215,Solace Biologics Labs ,Solace Biologics Labs,enterprise ,Clinical Logistics,9,239,keiko@solacebiologicslab.example,872-236-7063,active,2025-08-17,500000.00,71-7132286,CRM
216,CUS-000216,Cardinal Biologics Holdings,Cardinal Biologics Holdings,Startup,Cold-Chain Pharma,1,296,caleb@cardinalbiologicsh.example,924-390-4426,At Risk,2023-07-03,100000.00,67-6317299,CRM
217,CUS-000217,Cedar Cold Foods Co-op,Cedar Cold Foods Co-op,enterprise ,Clinical Logistics,2,248,lena@cedarcoldfoodscoop.example,213-569-4944,Active,2023-10-18,150000.00,92-2696784,Legacy CRM
218,CUS-000218,Oakmont Pharma Manufacturing,Oakmont Pharma Manufacturing,Startup,Meal Kit Producer,4,187,keiko@oakmontpharmamanuf.example,495-915-2722,Active,2025-04-26,75000.00,85-9880772,Manual Entry
219,CUS-000219,Cedar Beverage Supply,Cedar Beverage Supply,Startup,Beverage Distribution,1,165,fatima@cedarbeveragesuppl.example,473-517-6384,At Risk,2023-06-02,100000.00,28-9562737,Legacy CRM
220,CUS-000220, Bluevale Ingredients Group,Bluevale Ingredients Group,Mid-Market,Meal Kit Producer,8,106,fatima@bluevaleingredient.example,298-744-8764,Active,2025-04-26,50000.00,54-2660770,CRM
221,CUS-000221,Forge Dairy Supply,Forge Dairy Supply,Regional,Specialty Grocery,6,60,iris@forgedairysupply.example,867-484-5040,Active,2023-04-22,150000.00,63-1101594,CRM
222,CUS-000222,Trinity Pet Nutrition Holdings,Trinity Pet Nutrition Holdings,enterprise ,Clinical Logistics,5,278,miles@trinitypetnutritio.example,494-318-6750,Active,2025-07-23,250000.00,87-7489046,Manual Entry
223,CUS-000223,Crescent Ingredients Partners,Crescent Ingredients Partners,Startup,Clinical Logistics,6,289,,971-666-1049,Prospect,2024-03-02,500000.00,98-8665697,CRM
224,CUS-000224,Cardinal Nutrition Co-op,CARDINAL NUTRITION CO-OP,enterprise ,Cold-Chain Pharma,9,69,ben@cardinalnutritionc.example,956-783-5897,Inactive,2024-02-05,50000.00,15-9629672,CRM
225,CUS-000225,Briar Cold Foods Supply,Briar Cold Foods Supply,Enterprise,Specialty Grocery,9,241,ben@briarcoldfoodssupp.example,483-893-8655,Inactive,2025-08-19,500000.00,14-6193842,Legacy CRM
226,CUS-000226,Harbor Nutrition Manufacturing,Harbor Nutrition Manufacturing,Startup,Beverage Distribution,5,310,owen@harbornutritionman.example,605-279-2407,Active,2023-06-16,150000.00,98-2903417,CRM
227,CUS-000227,Harbor Floral Logistics Co-op,Harbor Floral Logistics Co-op,Mid-Market,Meal Kit Producer,2,146,rafael@harborflorallogist.example,962-419-8734,Prospect,2023-11-21,25000.00,22-2365745,CRM
228,CUS-000228,Granite Ingredients Partners,Granite Ingredients Partners,Enterprise,Food Distribution,9,267,iris@graniteingredients.example,853-849-6934,At Risk,2025-04-28,75000.00,85-9541524,CRM
229,CUS-000229,Mosaic Pet Nutrition Labs,Mosaic Pet Nutrition Labs,Enterprise,Specialty Grocery,8,22,rina@mosaicpetnutrition.example,347-509-5871,At Risk,2023-12-25,100000.00,72-7432278,CRM
230,CUS-000230,Orchard Seafood Foods,Orchard Seafood Foods,Startup,Specialty Grocery,4,121,iris@orchardseafoodfood.example,643-484-1152,Active,2024-10-03,100000.00,83-5306659,CRM
231,CUS-000231,Oakmont Foods Partners,Oakmont Foods Partners,Mid-Market,Cold-Chain Pharma,9,193,miles@oakmontfoodspartne.example,892-202-9674,active,2023-08-03,500000.00,19-7992852,CRM
