shipment_id,shipment_number,order_id,carrier_supplier_id,origin_region_id,destination_region_id,coordinator_employee_id,shipment_status,dispatch_date,scheduled_arrival_date,actual_arrival_date,tracking_reference,freight_cost,damage_units,temperature_excursion_flag
214,SHP-2026-0000214,206,44,3,10,279,Delivered,2026-06-10,2026-06-18,2026-06-17,,653.31,4,False
215,SHP-2025-0000215,207,3,6,5,188,Delivered,2025-05-04,2025-05-12,2025-05-24,RLX-10823183,446.98,2,False
216,SHP-2025-0000216,207,35,6,6,172,Delivered,2025-05-06,2025-05-13,2025-05-12,COLD-82984598,538.11,0,False
217,SHP-2024-0000217,208,69,8,8,157,Delivered,2024-08-12,2024-08-21,2024-08-21,RLX-79388186,146.35,0,False
218,SHP-2025-0000218,209,71,8,2,132,Delivered,2025-01-15,2025-01-18,2025-01-20,TRK-98963634,839.05,0,False
219,SHP-2025-0000219,210,1,5,5,132,"('In Transit', None)",2025-07-02,2025-07-10,,,628.86,3,False
220,SHP-2026-0000220,211,26,11,11,221,"('Exception', None)",2026-03-30,2026-04-05,,TRK-60361076,1527.35,0,False
221,SHP-2023-0000221,212,91,10,7,73,"('Booked', None)",2023-05-04,2023-05-09,,FRT-93279883,741.51,0,False
222,SHP-2023-0000222,213,90,3,2,212,Delivered,2023-11-12,2023-11-19,2023-11-18,,867.47,0,False
223,SHP-2025-0000223,214,55,4,10,157,"('In Transit', None)",2025-01-28,2025-02-06,,COLD-57713550,721.69,0,False
224,SHP-2025-0000224,214,40,4,10,87,Delivered,2025-01-25,2025-02-02,2025-02-02,TRK-17150460,475.22,0,False
225,SHP-2024-0000225,215,3,3,3,283,Delivered,2024-07-03,2024-07-09,2024-07-16,COLD-14696864,166.69,1,False
226,SHP-2023-0000226,216,27,10,9,54,Delivered ,2023-09-05,2023-09-09,2023-09-11,,1523.64,0,False
227,SHP-2024-0000227,217,90,6,6,2,Delivered,2024-08-18,2024-08-21,2024-08-23,TRK-24213868,681.97,0,False
228,SHP-2025-0000228,218,84,1,10,92,Delivered,2025-08-26,2025-09-04,2025-09-04,RLX-81328690,742.90,0,False
229,SHP-2025-0000229,219,90,10,11,80,Delivered,2025-12-06,2025-12-07,2025-12-09,RLX-77397196,1717.53,0,False
230,SHP-2025-0000230,220,40,10,10,150,Delivered,2025-09-13,2025-09-19,2025-09-19,COLD-62026146,206.24,0,False
231,SHP-2024-0000231,221,1,5,5,186,Delivered,2024-02-07,2024-02-16,2024-02-18,COLD-62733452,706.95,0,False
232,SHP-2023-0000232,222,18,6,11,288,"('Exception', None)",2023-09-10,2023-09-14,,FRT-27055522,288.36,0,False
233,SHP-2026-0000233,223,55,5,2,271,Delivered,2026-02-23,2026-02-27,2026-02-28,COLD-96544588,177.75,0,False
234,SHP-2023-0000234,224,90,7,7,300,Delivered,2023-06-13,2023-06-21,2023-06-23,TRK-31108384,672.24,0,False
235,SHP-2024-0000235,225,46,10,4,29,"('In Transit', None)",2024-09-18,2024-09-20,,TRK-78404064,1547.17,0,False
236,SHP-2025-0000236,226,27,6,6,186,Delivered,2025-02-04,2025-02-09,2025-02-09,COLD-18892091,453.02,0,False
237,SHP-2024-0000237,227,10,7,7,167,"('Exception', None)",2024-12-29,2025-01-05,,TRK-72290861,654.66,0,False
238,SHP-2025-0000238,228,68,9,9,186,"('In Transit', None)",2025-12-19,2025-12-26,,COLD-38875546,781.74,0,False
239,SHP-2024-0000239,229,84,1,9,73,"('Booked', None)",2024-11-25,2024-12-04,,TRK-39036480,650.31,4,False
240,SHP-2025-0000240,230,62,7,7,207,"('In Transit', None)",2025-05-19,2025-05-20,,FRT-30406467,859.85,0,False
241,SHP-2023-0000241,231,80,3,3,305,Delivered,2023-08-22,2023-08-29,2023-08-28,RLX-54813945,232.66,0,False
242,SHP-2023-0000242,231,80,3,10,227,Delivered,2023-08-21,2023-08-23,2023-08-25,RLX-75375447,390.98,0,False
243,SHP-2023-0000243,232,90,2,2,157,"('Exception', None)",2023-11-24,2023-12-01,,TRK-83578569,468.69,0,False
244,SHP-2023-0000244,233,3,6,3,221,"('Exception', None)",2023-01-15,2023-01-16,,FRT-58910456,644.14,0,False
245,SHP-2023-0000245,234,60,7,9,100,Delivered,2023-12-29,2024-01-04,2024-01-04,FRT-61796616,515.07,0,False
246,SHP-2024-0000246,235,90,7,7,167,Delivered,2024-10-25,2024-10-28,2024-10-28,FRT-95835629,486.76,0,False
247,SHP-2024-0000247,237,9,4,3,177,Delivered,2024-10-27,2024-11-01,2024-11-03,TRK-96467159,166.18,2,False
248,SHP-2024-0000248,238,30,2,8,88,Delivered,2024-09-12,2024-09-20,2024-09-20,RLX-36292880,638.66,4,False
249,SHP-2024-0000249,239,30,6,9,43,Delivered,2024-11-01,2024-11-02,2024-11-06,TRK-75932545,756.94,0,False
250,SHP-2023-0000250,240,26,4,5,264,Delivered ,2023-04-14,2023-04-15,2023-04-20,TRK-15462483,817.49,0,False
251,SHP-2023-0000251,241,44,2,2,298,Delivered,2023-01-15,2023-01-24,2023-01-25,TRK-52989678,582.53,0,True
252,SHP-2026-0000252,242,36,9,11,200,"('Exception', None)",2026-06-12,2026-06-13,,FRT-54209515,1535.93,0,False
253,SHP-2023-0000253,243,35,1,1,29,Delivered,2023-09-24,2023-09-26,2023-09-28,COLD-69874705,224.87,0,False
254,SHP-2023-0000254,244,1,11,2,271,Delivered,2023-03-17,2023-03-22,2023-03-22,TRK-92040575,323.63,0,False
255,SHP-2026-0000255,245,1,3,3,43,"('Exception', None)",2026-02-11,2026-02-17,,COLD-69007382,519.45,0,False
256,SHP-2023-0000256,246,55,1,1,227,Delivered,2023-12-10,2023-12-13,2023-12-13,RLX-67968768,790.63,0,False
257,SHP-2025-0000257,247,26,11,11,23,"('Exception', None)",2025-06-22,2025-06-28,,RLX-36661656,1145.25,0,False
258,SHP-2024-0000258,248,1,9,5,70,Delivered,2024-10-13,2024-10-18,2024-10-26,RLX-13758617,578.11,0,False
259,SHP-2026-0000259,249,69,6,6,143,Delivered,2026-01-31,2026-02-08,2026-02-07,RLX-50787257,916.16,0,False
260,SHP-2025-0000260,250,90,6,6,87,"('Exception', None)",2025-11-12,2025-11-20,,TRK-53470997,806.89,0,False
261,SHP-2026-0000261,251,18,2,11,271,Delivered,2026-06-26,2026-06-30,2026-07-04,,651.18,0,False
262,SHP-2023-0000262,252,46,10,2,300,Delivered,2023-11-02,2023-11-08,2023-11-09,COLD-40490735,783.69,0,False
263,SHP-2026-0000263,253,71,1,1,59,Delivered,2026-04-12,2026-04-19,2026-04-22,RLX-58131217,724.80,4,False
264,SHP-2026-0000264,254,27,8,8,111,Delivered,2026-02-04,2026-02-05,2026-02-05,TRK-24157599,570.33,3,False
265,SHP-2023-0000265,255,35,11,11,88,Delivered,2023-05-29,2023-05-30,2023-05-29,TRK-39120770,682.92,4,False
266,SHP-2023-0000266,255,40,11,11,305,"('In Transit', None)",2023-06-01,2023-06-07,,FRT-33116433,773.14,0,False
267,SHP-2024-0000267,256,1,10,10,271,"('Exception', None)",2024-06-14,2024-06-15,,FRT-84436024,259.99,0,False
268,SHP-2025-0000268,257,55,7,7,70,Delivered,2025-11-15,2025-11-17,2025-11-16,COLD-71979837,554.70,0,True
269,SHP-2023-0000269,258,33,4,4,23,"('Exception', None)",2023-06-06,2023-06-08,,RLX-79578172,633.06,0,False
270,SHP-2023-0000270,258,33,4,4,216,"('Exception', None)",2023-06-10,2023-06-17,,,888.87,0,False
271,SHP-2025-0000271,259,74,9,9,6,Delivered,2025-03-04,2025-03-05,2025-03-04,COLD-19025062,1379.43,0,False
272,SHP-2025-0000272,259,40,9,6,305,Delivered,2025-03-05,2025-03-11,2025-03-21,RLX-85828468,1134.56,0,False
273,SHP-2023-0000273,260,12,3,3,47,Delivered ,2023-05-23,2023-05-25,2023-05-27,TRK-42268112,786.84,0,False
274,SHP-2025-0000274,261,33,11,11,302,"('Booked', None)",2025-05-22,2025-05-25,,FRT-79967978,1033.84,0,False
275,SHP-2024-0000275,262,44,1,11,27,Delivered,2024-09-14,2024-09-22,2024-09-24,FRT-95352812,859.27,0,False
276,SHP-2025-0000276,263,85,6,11,232,Delivered,2025-01-21,2025-01-22,2025-01-21,FRT-93016463,408.62,0,False
277,SHP-2025-0000277,264,26,6,6,207,Delivered,2025-06-16,2025-06-18,2025-06-20,COLD-69991228,831.67,0,False
278,SHP-2025-0000278,264,12,6,6,6,Delivered,2025-06-16,2025-06-18,2025-06-20,FRT-55758664,132.03,0,False
279,SHP-2023-0000279,265,12,11,11,232,Delivered,2023-06-17,2023-06-23,2023-06-22,COLD-71922733,1051.71,0,False
280,SHP-2024-0000280,266,30,6,2,141,"('In Transit', None)",2024-07-13,2024-07-14,,FRT-10748046,310.63,0,False
281,SHP-2024-0000281,267,74,3,3,53,Delivered,2024-08-27,2024-08-30,2024-08-30,COLD-45315289,763.37,0,False
282,SHP-2024-0000282,268,18,1,1,9,"('In Transit', None)",2024-05-20,2024-05-26,,,678.29,0,False
283,SHP-2025-0000283,269,1,6,6,217,Delivered,2025-04-25,2025-04-29,2025-05-06,TRK-10163958,360.46,2,False
284,SHP-2026-0000284,270,84,10,4,271,Delivered,2026-06-15,2026-06-23,2026-07-05,COLD-47999732,969.63,0,False
285,SHP-2026-0000285,270,18,10,4,23,Delivered,2026-06-14,2026-06-20,2026-06-22,TRK-20301689,614.22,0,False
286,SHP-2024-0000286,271,62,2,7,143,"('Exception', None)",2024-01-29,2024-02-01,,COLD-41761433,317.33,0,False
287,SHP-2025-0000287,272,9,6,7,167,Delivered,2025-03-25,2025-03-29,2025-03-28,FRT-85877471,112.93,0,False
288,SHP-2026-0000288,273,9,6,6,271,Delivered,2026-05-09,2026-05-11,2026-05-17,FRT-81388058,743.92,0,True
289,SHP-2024-0000289,274,46,2,6,101,Delivered,2024-06-09,2024-06-14,2024-06-14,RLX-53489486,197.80,0,False
290,SHP-2025-0000290,275,1,3,3,300,"('In Transit', None)",2025-02-24,2025-03-03,,RLX-26362116,243.51,0,False
291,SHP-2025-0000291,276,35,4,4,98,Delivered,2025-01-19,2025-01-24,2025-01-25,FRT-96431686,943.32,0,False
292,SHP-2024-0000292,277,1,9,1,88,Delivered,2024-03-15,2024-03-18,2024-03-23,TRK-59969116,769.29,0,False
293,SHP-2026-0000293,279,84,1,8,274,"('In Transit', None)",2026-04-15,2026-04-21,,COLD-57376460,280.22,0,False
294,SHP-2025-0000294,280,26,10,10,297,Delivered,2025-05-11,2025-05-17,2025-05-18,FRT-38823152,380.05,0,False
295,SHP-2026-0000295,281,90,10,10,200,"('Booked', None)",2026-04-07,2026-04-13,,COLD-42201148,685.30,0,False
296,SHP-2025-0000296,282,68,6,5,264,Delivered,2025-01-04,2025-01-05,2025-01-10,TRK-12891334,232.69,0,False
297,SHP-2024-0000297,284,74,10,10,2,Delivered,2024-05-04,2024-05-07,2024-05-08,FRT-77272843,667.65,6,False
298,SHP-2023-0000298,285,60,7,7,288,Delivered,2023-01-24,2023-01-26,2023-01-25,RLX-26892397,753.85,0,False
299,SHP-2025-0000299,286,1,5,6,18,Delivered,2025-07-31,2025-08-05,2025-08-07,FRT-25139653,156.86,0,False
300,SHP-2024-0000300,288,60,2,3,18,"('In Transit', None)",2024-11-26,2024-11-29,,TRK-90464092,916.02,0,False
301,SHP-2026-0000301,289,3,1,8,98,Delivered,2026-01-08,2026-01-17,2026-01-26,COLD-13469071,350.96,0,False
302,SHP-2023-0000302,290,26,1,5,235,Delivered,2023-08-01,2023-08-10,2023-08-09,TRK-32806987,219.42,0,False
303,SHP-2023-0000303,291,26,9,9,17,Delivered,2023-03-03,2023-03-09,2023-03-08,TRK-10102487,217.92,6,False
304,SHP-2023-0000304,292,69,10,5,300,"('Booked', None)",2023-09-10,2023-09-15,,COLD-64485354,663.41,0,False
305,SHP-2023-0000305,293,10,3,3,177,Delivered,2023-02-23,2023-02-24,2023-02-23,RLX-54277359,139.38,0,False
306,SHP-2026-0000306,294,18,9,6,284,Delivered ,2026-04-26,2026-05-01,2026-05-05,COLD-56855849,1179.56,6,False
307,SHP-2024-0000307,295,80,4,2,237,"('In Transit', None)",2024-07-06,2024-07-14,,TRK-48950903,888.50,0,False
308,SHP-2025-0000308,296,68,4,4,88,Delivered,2025-05-04,2025-05-10,2025-05-11,FRT-50812801,418.56,0,False
309,SHP-2024-0000309,297,44,5,5,277,"('Booked', None)",2024-05-16,2024-05-20,,COLD-92915054,461.11,0,False
310,SHP-2025-0000310,298,26,3,4,92,Delivered,2025-10-29,2025-11-06,2025-11-12,FRT-94906106,331.72,0,False
311,SHP-2024-0000311,299,30,9,9,9,"('Booked', None)",2024-11-10,2024-11-16,,RLX-92375438,878.73,0,False
312,SHP-2024-0000312,300,33,11,4,232,Delivered,2024-12-05,2024-12-13,2024-12-15,COLD-26607822,439.23,0,False
313,SHP-2024-0000313,301,9,10,10,298,"('In Transit', None)",2024-01-25,2024-01-30,,TRK-22592733,508.57,0,False
314,SHP-2023-0000314,302,55,4,4,2,Delivered,2023-10-22,2023-10-30,2023-10-31,TRK-40494323,666.50,0,True
315,SHP-2023-0000315,303,85,11,1,200,Delivered,2023-11-17,2023-11-18,2023-11-20,FRT-90337269,552.47,0,False
316,SHP-2025-0000316,304,90,10,10,143,"('Exception', None)",2025-05-03,2025-05-09,,COLD-57957460,207.64,0,False
317,SHP-2025-0000317,306,60,2,11,297,Delivered,2025-03-05,2025-03-09,2025-03-10,FRT-67395490,214.18,0,False
318,SHP-2026-0000318,307,12,11,4,101,Delivered,2026-04-18,2026-04-23,2026-04-23,COLD-49664163,1607.12,6,False
319,SHP-2023-0000319,308,10,10,2,227,Delivered,2023-07-12,2023-07-20,2023-07-19,COLD-94388757,1455.50,0,False
320,SHP-2023-0000320,308,46,10,2,85,Delivered,2023-07-10,2023-07-15,2023-07-20,FRT-53719357,1354.22,0,False
321,SHP-2025-0000321,309,46,6,6,77,Delivered,2025-12-16,2025-12-19,2025-12-21,,584.23,0,False
322,SHP-2026-0000322,310,90,9,8,98,Delivered,2026-05-21,2026-05-24,2026-05-30,TRK-90096665,534.43,0,False
323,SHP-2023-0000323,312,27,7,7,186,Delivered,2023-03-04,2023-03-08,2023-03-08,RLX-71762960,177.24,4,False
324,SHP-2024-0000324,313,33,6,6,283,"('In Transit', None)",2024-01-29,2024-02-04,,TRK-96952923,173.56,0,False
325,SHP-2024-0000325,314,27,7,7,66,Delivered,2024-04-01,2024-04-03,2024-04-05,TRK-47870695,304.33,0,False
326,SHP-2023-0000326,315,80,6,6,43,Delivered,2023-02-03,2023-02-06,2023-02-05,RLX-15140761,373.14,0,False
327,SHP-2026-0000327,316,68,10,10,167,Delivered,2026-06-26,2026-07-02,2026-07-01,TRK-33756509,555.52,0,False
328,SHP-2026-0000328,317,68,8,8,305,"('Booked', None)",2026-06-10,2026-06-13,,COLD-36402238,529.19,0,False
329,SHP-2026-0000329,317,84,8,8,38,"('Booked', None)",2026-06-10,2026-06-18,,RLX-42815813,146.71,0,False
330,SHP-2024-0000330,319,3,1,9,143,"('In Transit', None)",2024-01-01,2024-01-04,,COLD-50198266,557.98,0,False
331,SHP-2024-0000331,320,60,4,2,38,Delivered,2024-11-29,2024-12-08,2024-12-10,FRT-33242259,644.48,0,False
332,SHP-2025-0000332,321,18,11,11,232,Delivered,2025-10-15,2025-10-23,2025-10-25,COLD-44227107,1476.75,0,True
333,SHP-2024-0000333,322,60,4,5,65,Delivered,2024-11-12,2024-11-15,2024-11-16,RLX-42160094,705.42,0,False
334,SHP-2023-0000334,323,91,6,6,188,Delivered,2023-10-13,2023-10-16,2023-10-18,COLD-37712851,902.26,0,False
335,SHP-2023-0000335,324,91,7,7,65,Delivered,2023-09-23,2023-10-02,2023-10-03,TRK-32057880,410.70,0,False
336,SHP-2025-0000336,325,27,6,5,73,"('In Transit', None)",2025-07-08,2025-07-16,,RLX-77268333,515.65,0,False
337,SHP-2025-0000337,325,62,6,5,283,"('In Transit', None)",2025-07-11,2025-07-14,,FRT-14971837,645.87,0,False
338,SHP-2025-0000338,326,55,7,9,212,Delivered,2025-03-17,2025-03-21,2025-03-21,TRK-79196977,267.05,0,False
339,SHP-2025-0000339,328,74,11,1,43,Delivered,2025-07-18,2025-07-21,2025-07-23,RLX-92306347,1186.00,4,False
340,SHP-2023-0000340,329,90,3,11,283,Delivered,2023-08-18,2023-08-27,2023-08-26,TRK-33190010,856.73,0,False
341,SHP-2024-0000341,330,80,3,3,275,"('In Transit', None)",2024-09-23,2024-09-29,,TRK-48011409,797.01,0,False
342,SHP-2025-0000342,331,68,8,8,271,Delivered,2025-04-23,2025-04-29,2025-05-10,COLD-27560336,410.19,0,False
343,SHP-2026-0000343,332,30,7,7,63,Delivered,2026-01-19,2026-01-26,2026-01-25,TRK-40007135,865.91,0,False
344,SHP-2025-0000344,333,85,5,6,264,Delivered,2025-09-23,2025-10-02,2025-10-04,TRK-38206942,929.03,0,False
345,SHP-2025-0000345,335,68,7,7,172,"('Booked', None)",2025-11-13,2025-11-21,,TRK-28439569,368.54,0,False
346,SHP-2025-0000346,335,74,7,7,276,"('In Transit', None)",2025-11-14,2025-11-20,,TRK-56474441,356.46,0,False
347,SHP-2025-0000347,336,85,5,7,86,Delivered,2025-04-08,2025-04-15,2025-04-19,TRK-57467314,810.86,0,False
348,SHP-2025-0000348,337,84,5,5,17,Delivered,2025-10-28,2025-11-05,2025-11-07,TRK-47174720,128.66,0,False
349,SHP-2023-0000349,338,60,6,1,100,Delivered ,2023-04-30,2023-05-08,2023-05-15,RLX-85689443,888.71,5,False
350,SHP-2023-0000350,339,55,4,6,53,Delivered,2023-09-07,2023-09-08,2023-09-13,RLX-15182569,856.79,0,False
351,SHP-2023-0000351,340,36,5,9,34,Delivered,2023-11-18,2023-11-26,2023-11-29,COLD-77236033,1232.98,0,True
352,SHP-2024-0000352,341,55,5,5,237,Delivered,2024-04-04,2024-04-13,2024-04-12,RLX-34533346,388.31,0,False
353,SHP-2024-0000353,341,9,5,5,34,Delivered,2024-04-04,2024-04-12,2024-04-20,COLD-52601518,399.23,0,False
354,SHP-2023-0000354,342,55,11,11,227,Delivered,2023-10-19,2023-10-24,2023-10-23,TRK-87419830,883.08,0,False
355,SHP-2025-0000355,343,40,9,9,77,Delivered,2025-11-08,2025-11-14,2025-11-20,FRT-60988410,782.68,0,False
356,SHP-2024-0000356,344,55,6,6,27,Delivered,2024-02-01,2024-02-05,2024-02-07,FRT-10685197,338.27,0,False
357,SHP-2023-0000357,345,9,10,10,53,Delivered,2023-06-26,2023-07-01,2023-07-02,TRK-81329100,778.92,0,False
358,SHP-2023-0000358,345,3,10,10,70,"('Booked', None)",2023-06-27,2023-07-03,,COLD-93886349,815.16,0,False
359,SHP-2025-0000359,346,44,6,6,27,Delivered,2025-11-05,2025-11-08,2025-11-08,TRK-84660539,179.13,0,False
360,SHP-2025-0000360,347,84,7,1,172,Delivered,2025-07-01,2025-07-05,2025-07-04,FRT-21700535,786.97,0,False
361,SHP-2025-0000361,348,35,1,1,111,Delivered,2025-09-08,2025-09-14,2025-09-16,RLX-82493930,747.62,0,False
362,SHP-2024-0000362,349,69,5,5,27,"('Booked', None)",2024-11-30,2024-12-07,,RLX-65724072,294.80,0,False
363,SHP-2024-0000363,350,74,11,11,92,Delivered,2024-02-05,2024-02-09,2024-02-16,COLD-65491952,391.77,5,False
364,SHP-2024-0000364,351,68,4,3,49,"('Booked', None)",2024-06-29,2024-07-01,,TRK-40306136,190.19,0,False
365,SHP-2023-0000365,352,90,3,11,227,Delivered,2023-09-13,2023-09-17,2023-09-16,RLX-13437389,713.02,0,False
366,SHP-2024-0000366,353,62,3,3,6,Delivered,2024-08-05,2024-08-09,2024-08-15,FRT-55405145,435.42,0,False
367,SHP-2025-0000367,354,80,6,4,288,"('Booked', None)",2025-10-29,2025-11-06,,TRK-77308468,155.74,0,False
368,SHP-2024-0000368,355,91,11,11,87,Delivered ,2024-01-12,2024-01-18,2024-01-20,FRT-77965361,616.34,0,False
369,SHP-2023-0000369,356,18,3,3,86,"('Exception', None)",2023-05-15,2023-05-24,,FRT-47180319,135.15,0,False
370,SHP-2023-0000370,357,44,11,9,73,Delivered,2023-07-29,2023-08-02,2023-08-01,TRK-56996542,1426.74,0,False
371,SHP-2024-0000371,358,1,8,1,274,Delivered ,2024-09-10,2024-09-11,2024-09-13,TRK-97538096,682.47,0,False
372,SHP-2025-0000372,359,62,5,5,207,"('Exception', None)",2025-10-16,2025-10-20,,RLX-67349396,937.59,0,False
373,SHP-2026-0000373,360,36,4,7,271,Delivered,2026-04-06,2026-04-08,2026-04-09,FRT-63038690,392.77,0,True
374,SHP-2025-0000374,361,44,8,2,212,"('In Transit', None)",2025-01-17,2025-01-19,,COLD-91102410,374.31,0,True
375,SHP-2023-0000375,362,74,8,3,86,Delivered,2023-03-24,2023-03-30,2023-03-30,TRK-51884141,585.60,0,False
376,SHP-2024-0000376,363,1,10,10,53,Delivered,2024-05-15,2024-05-21,2024-05-22,RLX-18770916,1701.41,0,False
377,SHP-2025-0000377,364,1,3,3,9,Delivered,2025-04-04,2025-04-10,2025-04-10,FRT-41007744,301.90,0,False
378,SHP-2024-0000378,365,74,3,3,65,Delivered,2024-10-14,2024-10-17,2024-10-17,TRK-20709497,638.98,0,False
379,SHP-2024-0000379,366,68,3,3,194,Delivered,2024-10-10,2024-10-19,2024-10-21,,288.22,0,False
380,SHP-2023-0000380,367,68,11,2,186,Delivered,2023-10-11,2023-10-19,2023-10-21,FRT-70997838,606.63,0,False
381,SHP-2024-0000381,368,46,10,9,188,Delivered,2024-01-25,2024-01-29,2024-02-02,FRT-35565967,1742.74,0,False
382,SHP-2023-0000382,369,35,3,3,66,Delivered,2023-06-26,2023-07-03,2023-07-05,TRK-26751327,508.41,0,False
383,SHP-2023-0000383,370,35,11,3,47,Delivered,2023-07-07,2023-07-12,2023-07-13,TRK-25167680,1662.51,0,False
384,SHP-2023-0000384,371,44,7,10,47,Delivered,2023-08-20,2023-08-29,2023-08-31,RLX-17458270,430.31,0,False
385,SHP-2024-0000385,372,35,9,2,100,"('Booked', None)",2024-12-20,2024-12-21,,FRT-54622764,776.40,0,False
386,SHP-2026-0000386,373,27,6,6,73,Delivered,2026-01-25,2026-01-30,2026-02-01,RLX-70797173,906.74,0,False
387,SHP-2024-0000387,374,12,1,4,98,Delivered,2024-09-12,2024-09-16,2024-09-24,RLX-95420333,923.81,0,False
388,SHP-2025-0000388,375,62,9,9,166,Delivered,2025-07-05,2025-07-08,2025-07-17,RLX-36612859,1338.17,0,False
389,SHP-2025-0000389,375,71,9,6,227,Delivered,2025-07-05,2025-07-12,2025-07-13,RLX-82933883,216.58,0,False
390,SHP-2023-0000390,376,80,9,7,166,Delivered,2023-08-09,2023-08-17,2023-08-16,TRK-95833276,781.10,0,False
391,SHP-2024-0000391,377,10,2,2,138,Delivered,2024-09-16,2024-09-20,2024-09-22,RLX-26133707,933.41,0,False
392,SHP-2025-0000392,378,80,9,9,232,Delivered,2025-12-15,2025-12-19,2025-12-25,COLD-84579593,935.43,0,False
393,SHP-2026-0000393,379,30,5,5,279,"('In Transit', None)",2026-03-21,2026-03-23,,COLD-49107186,457.17,0,False
394,SHP-2026-0000394,380,46,5,5,85,Delivered,2026-01-31,2026-02-02,2026-02-04,TRK-76576031,931.49,0,False
395,SHP-2025-0000395,381,40,1,4,66,"('Exception', None)",2025-05-21,2025-05-25,,FRT-52962337,456.51,0,False
396,SHP-2025-0000396,382,40,6,6,47,Delivered ,2025-10-08,2025-10-12,2025-10-12,FRT-58034513,753.07,0,False
397,SHP-2025-0000397,383,33,1,1,170,"('In Transit', None)",2025-05-28,2025-06-01,,TRK-93690777,468.08,3,False
398,SHP-2025-0000398,384,1,11,6,171,"('Booked', None)",2025-03-15,2025-03-22,,FRT-52368169,405.91,0,False
399,SHP-2023-0000399,385,46,7,7,167,"('In Transit', None)",2023-12-28,2023-12-30,,FRT-25026477,385.08,1,False
400,SHP-2024-0000400,388,55,5,5,298,Delivered ,2024-03-15,2024-03-18,2024-03-28,RLX-99216312,42.36,0,False
401,SHP-2025-0000401,390,68,11,11,170,"('In Transit', None)",2025-04-10,2025-04-12,,RLX-17562420,1055.17,0,False
402,SHP-2023-0000402,391,27,5,6,177,Delivered,2023-05-26,2023-05-28,2023-05-28,COLD-79073459,690.63,0,False
403,SHP-2023-0000403,392,69,3,3,66,"('Exception', None)",2023-08-11,2023-08-18,,COLD-24486674,914.52,0,False
404,SHP-2026-0000404,393,36,7,2,2,"('Exception', None)",2026-05-18,2026-05-25,,RLX-84545625,561.25,0,False
405,SHP-2023-0000405,394,36,1,1,66,Delivered,2023-09-23,2023-09-25,2023-09-24,COLD-57065765,863.84,0,False
406,SHP-2023-0000406,395,91,6,10,275,Delivered,2023-03-12,2023-03-16,2023-03-15,FRT-11786780,255.20,6,False
407,SHP-2023-0000407,395,71,6,10,279,Delivered,2023-03-12,2023-03-15,2023-03-14,FRT-60693308,493.95,0,False
408,SHP-2025-0000408,396,36,8,5,63,"('Exception', None)",2025-11-24,2025-11-27,,RLX-96219379,309.14,5,False
409,SHP-2024-0000409,397,12,1,1,21,Delivered,2024-03-24,2024-03-26,2024-03-26,COLD-24804152,400.56,4,False
410,SHP-2024-0000410,398,3,8,8,158,"('Exception', None)",2024-07-31,2024-08-08,,FRT-55081539,625.80,0,False
411,SHP-2024-0000411,398,62,8,8,216,"('In Transit', None)",2024-08-03,2024-08-04,,COLD-46458103,122.88,0,True
412,SHP-2024-0000412,399,3,6,6,63,"('Booked', None)",2024-06-01,2024-06-06,,,872.39,0,False
413,SHP-2025-0000413,400,26,8,8,34,"('Exception', None)",2025-02-17,2025-02-20,,COLD-63072425,502.67,0,False
414,SHP-2026-0000414,401,3,2,2,300,Delivered,2026-02-13,2026-02-21,2026-02-27,COLD-74316208,443.36,0,False
415,SHP-2026-0000415,402,3,6,6,177,"('In Transit', None)",2026-06-05,2026-06-14,,RLX-91095989,693.94,0,False
416,SHP-2026-0000416,403,36,6,6,176,"('In Transit', None)",2026-03-12,2026-03-21,,COLD-12663252,441.35,0,False
417,SHP-2025-0000417,404,12,10,10,200,"('Booked', None)",2025-11-07,2025-11-10,,,924.31,0,False
418,SHP-2023-0000418,405,40,1,4,305,Delivered,2023-07-01,2023-07-02,2023-07-09,RLX-59322322,464.83,2,False
419,SHP-2023-0000419,406,40,1,3,297,"('In Transit', None)",2023-12-22,2023-12-23,,TRK-58082521,166.47,0,False
420,SHP-2023-0000420,407,80,10,10,138,Delivered,2023-11-15,2023-11-20,2023-11-19,RLX-57383220,1413.76,0,False
