contract_id,contract_number,customer_id,account_manager_id,contract_tier,contract_status,start_date,end_date_raw,minimum_monthly_commitment,deposit_amount,billing_currency,cancellation_reason
259,CTR-2025-00259,1372,83,strategic ,Cancelled,2025-08-02,2026-08-02,5000.00,10000.00,USD,Customer consolidation
260,CTR-2023-00260,1149,187,Preferred,Active,2023-10-07,2026-10-06,500.00,10000.00,USD,
261,CTR-2023-00261,1215,82,Preferred,Active,2023-04-16,2023-10-13,1000.00,5000.00,USD,
262,CTR-2025-00262,2229,269,Standard,Cancelled,2025-08-11,2027/08/11,500.00,2500.00,usd, 
263,CTR-2023-00263,1347,26,Standard,Suspended,2023-01-15,2024-01-15,5000.00,1000.00,USD,
264,CTR-2024-00264,1335,57,Preferred,Cancelled,2024-02-20,2024-08-18,500.00,500.00,USD,Unknown
265,CTR-2025-00265,2209,7,Standard,Active,2025-06-17,2028-06-16,10000.00,1000.00,USD,
266,CTR-2024-00266,999,191,strategic ,Expired,2024-06-02,2027-06-02,1000.00,0.00,USD,
267,CTR-2023-00267,1310,94,Spot,Active,2023-06-28,2024-06-27,25000.00,10000.00,CAD,
268,CTR-2024-00268,2121,192,Standard,Active,2024-03-21,2026-03-21,1000.00,2500.00,USD,
269,CTR-2025-00269,570,187,Spot,Suspended,2025-07-08,2026-07-08,5000.00,500.00,GBP,
270,CTR-2025-00270,283,240,Spot,Expired,2025-01-01,2028-01-01,1000.00,500.00,USD,
271,CTR-2025-00271,1565,289,Spot,Cancelled,2025-02-10, 2027-02-10 ,500.00,5000.00,USD,Moved to competitor
272,CTR-2024-00272,439,146,Preferred,Expired,2024-12-08,2025-12-08,10000.00,1000.00,EUR,
273,CTR-2024-00273,2040,83,Standard,Active,2024-05-27,2025-05-27,2500.00,10000.00,GBP,
274,CTR-2023-00274,2317,243,Standard,Active,2023-09-28,2024-09-27,500.00,0.00,USD,
275,CTR-2023-00275,331,57,Spot,Cancelled,2023-02-02,2/1/2025,25000.00,1000.00,CAD,Moved to competitor
276,CTR-2025-00276,2150,240,Standard,Cancelled,2025-01-14,2027-01-14,10000.00,500.00,USD,Customer consolidation
277,CTR-2024-00277,1225,119,Spot,Active,2024-04-14,2025-04-14,5000.00,10000.00,CAD,
278,CTR-2024-00278,180,174,Strategic,Active,2024-08-29,2026-08-29,10000.00,10000.00,USD,
279,CTR-2025-00279,2256,121,strategic ,Active,2025-06-28,2027-06-28,5000.00,1000.00,EUR,
280,CTR-2024-00280,1906,240,strategic ,Active,2024-06-17,2025-06-17,2500.00,500.00,usd,
281,CTR-2023-00281,2163,22,strategic ,active,2023-04-03,2025-04-02,500.00,5000.00,USD,
282,CTR-2025-00282,1813,234,Preferred,Cancelled,2025-05-01,2026-05-01,10000.00,500.00,EUR,Price increase
283,CTR-2023-00283,1052,68,strategic ,Active,2023-12-08,12/7/2025,500.00,2500.00,CAD,
284,CTR-2023-00284,2351,289,Standard,Active,2023-05-28,2026-05-27,2500.00,5000.00,GBP,
285,CTR-2023-00285,177,310,Strategic,Cancelled,2023-06-06,2026-06-05,5000.00,1000.00,USD,Moved to competitor
286,CTR-2025-00286,667,12,Strategic,Active,2025-01-28,2025-07-27,5000.00,1000.00,USD,
287,CTR-2024-00287,1365,79,Spot,Expired,2024-03-21,2027-03-21,1000.00,5000.00,USD,
288,CTR-2024-00288,758,187,strategic ,Expired,2024-05-11,2025-05-11,500.00,0.00,USD,
289,CTR-2024-00289,1692,242,Preferred,Active,2024-01-30,2025-01-29,5000.00,1000.00,USD,
290,CTR-2025-00290,1751,269,Preferred,Active,2025-07-15,2028-07-14,2500.00,0.00,USD,
291,CTR-2023-00291,185,248,Strategic,Cancelled,2023-10-26,2024-10-25,25000.00,5000.00,usd, 
292,CTR-2024-00292,899,193,Strategic,Cancelled,2024-11-05,2026-11-05,500.00,1000.00,USD, 
293,CTR-2023-00293,1673,161,Strategic,Cancelled,2023-01-24,2026-01-23,10000.00,5000.00,USD, 
294,CTR-2023-00294,2466,187,Spot,Active,2023-10-27,4/24/2024,10000.00,5000.00,USD,
295,CTR-2024-00295,2040,254,Strategic,Active,2024-03-14,2025-03-14,1000.00,2500.00,USD,
296,CTR-2024-00296,568,140,Preferred,Active,2024-07-29,2027-07-29,2500.00,500.00,USD,
297,CTR-2024-00297,2208,273,Preferred,Active,2024-11-26,2026-11-26,1000.00,1000.00,USD,
298,CTR-2023-00298,384,226,Spot,Active,2023-09-20,2024-03-18,2500.00,10000.00,USD,
299,CTR-2024-00299,2015,236,Strategic,Active,2024-08-10,2025-02-06,1000.00,500.00,CAD,
300,CTR-2023-00300,1109,33,Standard,Cancelled,2023-04-23,2024-04-22,10000.00,1000.00,USD,Service unreliability
301,CTR-2024-00301,308,105,Strategic,Active,2024-12-20,2025-12-20,10000.00,0.00,USD,
302,CTR-2023-00302,1967,105,Spot,Cancelled,2023-04-16,2024-04-15,500.00,500.00,CAD,Moved to competitor
303,CTR-2025-00303,1911,69,Spot,active,2025-03-30,2027-03-30,2500.00,0.00,USD,
304,CTR-2023-00304,838,243,Spot,Active,2023-11-27,2026-11-26,1000.00,0.00,CAD,
305,CTR-2023-00305,60,106,strategic ,Active,2023-01-10,1/10/2024,25000.00,0.00,GBP,
306,CTR-2024-00306,1582,240,Preferred,Active,2024-10-31,10/31/2026,10000.00,0.00,USD,
307,CTR-2024-00307,2446,51,Strategic,Active,2024-02-29,2026-02-28,500.00,0.00,USD,
308,CTR-2025-00308,890,78,strategic ,Cancelled,2025-05-23,2026-05-23,10000.00,10000.00,EUR,Service unreliability
309,CTR-2024-00309,2429,30,Spot,Active,2024-07-11,2025-07-11,2500.00,5000.00,USD,
310,CTR-2023-00310,2419,79,Spot,Active,2023-01-09,2026-01-08,10000.00,0.00,CAD,
311,CTR-2023-00311,1623,15,Strategic,Cancelled,2023-12-10,2026-12-09,2500.00,0.00,USD,Customer consolidation
312,CTR-2023-00312,1506,242,Standard,Active,2023-04-10,2024-04-09,10000.00,500.00,USD,
313,CTR-2025-00313,2453,69,Spot,Active,2025-07-23,22/07/2028,500.00,0.00,USD,
314,CTR-2025-00314,2287,179,strategic ,Active,2025-10-10,2026-04-08,2500.00,1000.00,USD,
315,CTR-2024-00315,1585,128,Standard,Active,2024-01-01,2024/06/29,1000.00,500.00,CAD,
316,CTR-2023-00316,2458,240,Strategic,Active,2023-06-20,2024-06-19,2500.00,10000.00,USD,
317,CTR-2023-00317,493,262,strategic ,Expired,2023-07-08,2024-01-04,500.00,2500.00,USD,
318,CTR-2023-00318,1778,179,strategic ,Active,2023-09-02,2024-09-01,5000.00,10000.00,USD,
319,CTR-2024-00319,872,252,strategic ,Active,2024-11-22,2025-11-22,25000.00,10000.00,USD,
320,CTR-2023-00320,917,191,Spot,Active,2023-04-18,2024-04-17,10000.00,2500.00,GBP,
321,CTR-2023-00321,1814,245,Preferred,Cancelled,2023-10-08,2024-10-07,5000.00,5000.00,USD,Moved to competitor
322,CTR-2024-00322,311,273,Strategic,Active,2024-12-09,2025-12-09,500.00,10000.00,USD,
323,CTR-2024-00323,953,39,Spot,Cancelled,2024-09-24,2025-03-23,10000.00,5000.00,CAD,Service unreliability
324,CTR-2024-00324,927,74,strategic ,Active,2024-11-11,2026-11-11,2500.00,10000.00,USD,
325,CTR-2023-00325,813,83,Strategic,Expired,2023-11-02,2024-04-30,1000.00,1000.00,USD,
326,CTR-2025-00326,794,295,Standard,Cancelled,2025-02-05,2025-08-04,500.00,500.00,USD,Unknown
327,CTR-2025-00327,360,210,strategic ,Active,2025-07-21,2027-07-21,1000.00,5000.00,USD,
328,CTR-2024-00328,1627,108,Standard,Expired,2024-03-11,2025-03-11,500.00,10000.00,USD,
329,CTR-2024-00329,161,105,Preferred,Active,2024-09-21,2027/09/21,500.00,5000.00,USD,
330,CTR-2025-00330,1022,20,Preferred,Expired,2025-09-16,2026-09-16,500.00,5000.00,CAD,
331,CTR-2025-00331,1899,156,Strategic,Active,2025-04-17,2028-04-16,1000.00,500.00,USD,
332,CTR-2024-00332,1694,190,strategic ,Active,2024-05-16,2026-05-16,2500.00,5000.00,USD,
333,CTR-2025-00333,812,174,Spot,Cancelled,2025-06-14,2025-12-11,2500.00,10000.00,GBP,Moved to competitor
334,CTR-2024-00334,988,231,strategic ,Active,2024-09-17,2027-09-17,10000.00,5000.00,USD,
335,CTR-2023-00335,552,161,Standard,Active,2023-04-24,2024-04-23,25000.00,1000.00,USD,
336,CTR-2025-00336,701,152,strategic ,Active,2025-08-03,8/3/2026,25000.00,5000.00,USD,
337,CTR-2023-00337,809,266,strategic ,active,2023-10-19,2026-10-18,10000.00,500.00,GBP,
338,CTR-2025-00338,154,192,strategic ,Active,2025-05-18,2028-05-17,10000.00,10000.00,GBP,
339,CTR-2024-00339,809,68,Strategic,Active,2024-10-17,2025-04-15,1000.00,2500.00,USD,
340,CTR-2024-00340,158,245,Standard,active,2024-10-07,2025-10-07,10000.00,0.00,USD,
341,CTR-2024-00341,391,149,Strategic,Active,2024-02-15,2025-02-14,500.00,5000.00,usd,
342,CTR-2023-00342,1247,30,Standard,Active,2023-12-28,2024-12-27,2500.00,500.00,EUR,
343,CTR-2024-00343,131,60,Standard,Active,2024-03-14,2024-09-10,25000.00,0.00,GBP,
344,CTR-2023-00344,406,245,Preferred,Expired,2023-10-05,2024-10-04,500.00,0.00,USD,
345,CTR-2024-00345,872,299,Preferred,Expired,2024-05-04,2025-05-04,25000.00,1000.00,USD,
346,CTR-2023-00346,1606,239,Standard,Expired,2023-01-29,2026-01-28,10000.00,2500.00,USD,
347,CTR-2023-00347,1649,165,Strategic,Active,2023-10-05,2024-10-04,5000.00,2500.00,USD,
348,CTR-2024-00348,716,60,Spot,Cancelled,2024-10-11,2025-10-11,500.00,500.00,GBP,Customer consolidation
349,CTR-2023-00349,1322,231,Standard,Expired,2023-10-20,2024-10-19,10000.00,2500.00,USD,
350,CTR-2023-00350,1510,108,Preferred,Active,2023-04-11,2024/04/10,5000.00,5000.00,USD,
351,CTR-2025-00351,15,108,Spot,Active,2025-07-28,2028-07-27,5000.00,2500.00,USD,
352,CTR-2025-00352,2347,242,strategic ,active,2025-07-22,2026/01/18,2500.00,5000.00,USD,
353,CTR-2023-00353,1722,266,Strategic,active,2023-12-30,2026-12-29,500.00,1000.00,USD,
354,CTR-2023-00354,1691,105,Preferred,Suspended,2023-11-30,2024-11-29,25000.00,1000.00,USD,
355,CTR-2023-00355,556,78,strategic ,Active,2023-10-06,2025-10-05,5000.00,10000.00,USD,
356,CTR-2023-00356,1915,41,Standard,Active,2023-04-19,2024-04-18,5000.00,2500.00,CAD,
357,CTR-2025-00357,1215,243,Preferred,Expired,2025-04-25,22/10/2025,2500.00,10000.00,USD,
358,CTR-2024-00358,410,220,Preferred,Active,2024-06-28,2026-06-28,10000.00,10000.00,EUR,
359,CTR-2023-00359,1843,201,strategic ,Active,2023-05-06,2024-05-05,2500.00,0.00,USD,
360,CTR-2024-00360,1083,257,Standard,Active,2024-06-17,2024-12-14,5000.00,2500.00,usd,
361,CTR-2025-00361,2262,15,Strategic,Active,2025-05-17,5/17/2026,10000.00,5000.00,EUR,
362,CTR-2023-00362,1544,79,Standard,Active,2023-05-08,2023-11-04,2500.00,2500.00,USD,
363,CTR-2025-00363,608,254,Strategic,Active,2025-04-18,2025-10-15,5000.00,0.00,USD,
364,CTR-2024-00364,102,51,Standard,Active,2024-02-10,2025-02-09,1000.00,500.00,USD,
365,CTR-2023-00365,1307,60,Strategic,Expired,2023-07-23,2024-07-22,500.00,0.00,USD,
366,CTR-2023-00366,2449,33,Strategic,Suspended,2023-05-09,11/5/2023,1000.00,10000.00,EUR,
367,CTR-2025-00367,843,226,Preferred,Active,2025-02-24,2028-02-24,500.00,5000.00,USD,
368,CTR-2024-00368,821,241,Strategic,Cancelled,2024-01-26,2025-01-25,500.00,0.00,CAD,Moved to competitor
369,CTR-2024-00369,1443,20,Strategic,Active,2024-07-19,2025-07-19,2500.00,2500.00,CAD,
370,CTR-2025-00370,1705,278,strategic ,Active,2025-10-17,2028-10-16,5000.00,500.00,USD,
371,CTR-2025-00371,34,210,Strategic,Cancelled,2025-06-10,6/10/2027,25000.00,5000.00,USD,Service unreliability
372,CTR-2024-00372,145,7,Spot,Cancelled,2024-01-10,2025-01-09,25000.00,1000.00,USD,Unknown
373,CTR-2023-00373,1230,94,Standard,Active,2023-04-17,2023-10-14,500.00,0.00,CAD,
374,CTR-2024-00374,2233,147,Spot,Suspended,2024-06-12,2027-06-12,25000.00,2500.00,EUR,
375,CTR-2023-00375,1803,183,strategic ,Expired,2023-08-17,2024-08-16,1000.00,10000.00,EUR,
376,CTR-2025-00376,273,39,strategic ,Active,2025-08-23,2026-08-23,10000.00,2500.00,USD,
377,CTR-2023-00377,2228,41,Standard,Active,2023-02-16,2023-08-15,2500.00,500.00,USD,
378,CTR-2024-00378,2317,140,strategic ,Cancelled,2024-09-30,2025-09-30,500.00,1000.00,EUR, 
379,CTR-2025-00379,1740,179,Standard,Active,2025-10-03,2026-04-01,500.00,500.00,USD,
380,CTR-2025-00380,1440,226,Standard,Cancelled,2025-03-05,2025-09-01,500.00,1000.00,GBP, 
381,CTR-2024-00381,1884,210,Strategic,Active,2024-03-26,2024-09-22,25000.00,2500.00,USD,
382,CTR-2025-00382,1656,156,Spot,Active,2025-02-03,2025-08-02,25000.00,2500.00,CAD,
383,CTR-2024-00383,724,252,Standard,Active,2024-09-29,2025/09/29,2500.00,0.00,GBP,
384,CTR-2024-00384,2431,193,Strategic,Expired,2024-12-05,2026-12-05,500.00,1000.00,USD,
385,CTR-2024-00385,1353,280,Spot,Active,2024-01-08,2025-01-07,1000.00,5000.00,USD,
386,CTR-2025-00386,1988,83,Preferred,Active,2025-10-09,2027/10/09,1000.00,2500.00,USD,
387,CTR-2024-00387,643,146,Standard,Active,2024-03-27,2025/03/27,10000.00,5000.00,CAD,
388,CTR-2023-00388,2020,108,Preferred,Cancelled,2023-06-29,2025-06-28,1000.00,500.00,USD,Moved to competitor
389,CTR-2024-00389,588,179,Strategic,Active,2024-10-14,14/10/2025,500.00,1000.00,EUR,
390,CTR-2024-00390,1757,190,Strategic,Active,2024-06-17,6/17/2025,25000.00,10000.00,EUR,
391,CTR-2024-00391,1636,299,Standard,Cancelled,2024-06-13,2025-06-13,1000.00,1000.00,GBP,Service unreliability
392,CTR-2023-00392,232,64,Standard,Expired,2023-10-25,2025-10-24,25000.00,500.00,USD,
393,CTR-2023-00393,355,79,Standard,Active,2023-12-16,2025-12-15,2500.00,2500.00,USD,
394,CTR-2025-00394,576,258,Standard,Cancelled,2025-05-27,2028-05-26,10000.00,5000.00,GBP,Unknown
395,CTR-2024-00395,2159,231,Strategic,Expired,2024-11-28,2025-11-28,5000.00,10000.00,USD,
396,CTR-2024-00396,2421,193,Standard,Expired,2024-07-20,20/07/2025,2500.00,1000.00,USD,
397,CTR-2025-00397,560,39,Spot,Active,2025-07-04,7/4/2026,10000.00,0.00,USD,
398,CTR-2025-00398,1451,119,Standard,Active,2025-04-12,2028-04-11,2500.00,2500.00,USD,
399,CTR-2025-00399,1497,20,Strategic,Suspended,2025-02-24,2026-02-24,25000.00,0.00,usd,
400,CTR-2024-00400,60,108,Standard,Suspended,2024-12-26,2027-12-26,2500.00,1000.00,USD,
401,CTR-2025-00401,819,289,Standard,Active,2025-02-28,2026-02-28,25000.00,2500.00,USD,
402,CTR-2023-00402,543,218,Spot,Active,2023-06-11,2025-06-10,1000.00,10000.00,USD,
403,CTR-2024-00403,1502,187,Standard,Expired,2024-04-20,4/20/2026,500.00,10000.00,USD,
404,CTR-2025-00404,950,82,Spot,Active,2025-08-08,2026-08-08,25000.00,0.00,USD,
405,CTR-2024-00405,659,278,Spot,Expired,2024-10-10,2025-04-08,500.00,2500.00,CAD,
406,CTR-2025-00406,2478,280,Strategic,Cancelled,2025-07-19,2027-07-19,2500.00,500.00,EUR,Price increase
407,CTR-2024-00407,1438,290,Strategic,Suspended,2024-09-05,2025-03-04,25000.00,500.00,usd,
408,CTR-2025-00408,1375,299,strategic ,Cancelled,2025-10-01,2028-09-30,2500.00,5000.00,USD,Customer consolidation
409,CTR-2024-00409,1001,254,Spot,Active,2024-03-09,2027-03-09,500.00,5000.00,USD,
410,CTR-2023-00410,1079,146,Standard,Active,2023-11-18,2026-11-17,25000.00,2500.00,USD,
411,CTR-2024-00411,1828,239,Standard,Active,2024-02-07,2025-02-06,25000.00,10000.00,USD,
412,CTR-2023-00412,288,51,Standard,Active,2023-08-25,2026-08-24,500.00,10000.00,USD,
413,CTR-2024-00413,1832,242,Preferred,Expired,2024-04-06,03/10/2024,1000.00,500.00,EUR,
414,CTR-2024-00414,1419,67,Standard,Active,2024-05-03,2026-05-03,1000.00,5000.00,USD,
415,CTR-2023-00415,405,241,Strategic,Active,2023-03-17,2024-03-16,25000.00,500.00,USD,
416,CTR-2023-00416,610,128,strategic ,Active,2023-03-11,2025-03-10,25000.00,5000.00,CAD,
417,CTR-2025-00417,2025,278,Spot,Cancelled,2025-10-13,2027/10/13,500.00,1000.00,EUR,Price increase
418,CTR-2025-00418,2265,108,strategic ,Cancelled,2025-03-30,2025-09-26,1000.00,5000.00,USD,Service unreliability
419,CTR-2023-00419,106,249,strategic ,Active,2023-07-24,2024-07-23,25000.00,2500.00,USD,
420,CTR-2023-00420,29,15,Preferred,Cancelled,2023-02-01,2026-01-31,500.00,500.00,USD, 
421,CTR-2023-00421,1146,128,strategic ,Expired,2023-10-07,10/6/2024,10000.00,1000.00,USD,
422,CTR-2025-00422,1756,254,Preferred,Active,2025-01-29,2025-07-28,5000.00,0.00,USD,
423,CTR-2024-00423,698,156,Standard,Active,2024-03-02,2024-08-29,5000.00,5000.00,EUR,
424,CTR-2023-00424,757,19,Strategic,Expired,2023-08-04,8/3/2025,1000.00,500.00,USD,
425,CTR-2024-00425,1020,147,Spot,Active,2024-11-30,2025-11-30,5000.00,0.00,USD,
426,CTR-2025-00426,189,64,Strategic,Active,2025-02-17, 2026-02-17 ,1000.00,1000.00,USD,
427,CTR-2023-00427,2087,156,strategic ,Expired,2023-09-13,2025-09-12,25000.00,10000.00,USD,
428,CTR-2024-00428,188,161,strategic ,Active,2024-02-08,2026-02-07,1000.00,10000.00,USD,
429,CTR-2025-00429,610,121,Preferred,Expired,2025-06-15,2025-12-12,25000.00,1000.00,USD,
430,CTR-2024-00430,451,240,Strategic,Active,2024-02-12,2026-02-11,5000.00,1000.00,USD,
431,CTR-2025-00431,1625,128,Spot,active,2025-06-18,2028-06-17,1000.00,0.00,CAD,
432,CTR-2023-00432,368,20,Spot,Expired,2023-11-22,2024-11-21,5000.00,0.00,USD,
433,CTR-2023-00433,226,165,Strategic,Cancelled,2023-05-31,2024-05-30,5000.00,0.00,EUR,Moved to competitor
434,CTR-2024-00434,2028,218,Preferred,Active,2024-05-18,2025-05-18,2500.00,5000.00,USD,
435,CTR-2024-00435,1946,78,strategic ,Active,2024-08-08,2026-08-08,10000.00,0.00,USD,
436,CTR-2025-00436,1963,183,Standard,Suspended,2025-03-03,2025-08-30,10000.00,2500.00,USD,
437,CTR-2023-00437,2234,12,Standard,Active,2023-08-23,2026-08-22,10000.00,0.00,USD,
438,CTR-2023-00438,2100,15,strategic ,Active,2023-05-31,2026-05-30,2500.00,5000.00,USD,
439,CTR-2024-00439,1912,108,strategic ,Active,2024-01-29,1/28/2027,25000.00,1000.00,GBP,
440,CTR-2025-00440,1473,267,Preferred,Expired,2025-04-10,2025-10-07,500.00,500.00,USD,
441,CTR-2023-00441,469,68,strategic ,Active,2023-04-19,2023-10-16,25000.00,0.00,USD,
442,CTR-2023-00442,686,174,strategic ,Active,2023-03-20,3/19/2025,1000.00,1000.00,USD,
443,CTR-2023-00443,2206,78,Strategic,Active,2023-06-14,2024-06-13,500.00,10000.00,usd,
444,CTR-2025-00444,1142,146,Standard,Expired,2025-03-10,2026-03-10,500.00,2500.00,USD,
445,CTR-2023-00445,1159,74,Preferred,Expired,2023-06-24,2024-06-23,500.00,0.00,USD,
446,CTR-2025-00446,1481,258,Preferred,Active,2025-09-10,2028-09-09,2500.00,0.00,CAD,
447,CTR-2024-00447,1889,94,strategic ,Active,2024-03-04,2025-03-04,25000.00,5000.00,USD,
448,CTR-2024-00448,938,245,Standard,Expired,2024-09-16,2027-09-16,25000.00,2500.00,EUR,
449,CTR-2023-00449,434,41,Strategic,Active,2023-07-21,2025-07-20,1000.00,10000.00,USD,
450,CTR-2024-00450,1949,240,Standard,active,2024-01-06,2027/01/05,10000.00,10000.00,USD,
451,CTR-2025-00451,1614,69,Strategic,Active,2025-07-10,09/07/2028,10000.00,1000.00,EUR,
452,CTR-2023-00452,659,243,strategic ,Cancelled,2023-12-26,25/12/2024,2500.00,1000.00,USD,Customer consolidation
453,CTR-2024-00453,139,165,Standard,Cancelled,2024-03-12,2024-09-08,10000.00,10000.00,USD,Unknown
454,CTR-2025-00454,2346,7,Preferred,Active,2025-07-23,19/01/2026,2500.00,0.00,USD,
455,CTR-2025-00455,1843,183,Standard,Active,2025-08-07,2027-08-07,500.00,10000.00,USD,
456,CTR-2024-00456,472,83,Strategic,Active,2024-08-14,2025-08-14,1000.00,5000.00,USD,
457,CTR-2025-00457,1030,67,Strategic,Cancelled,2025-08-26,2026-02-22,1000.00,500.00,USD,Moved to competitor
458,CTR-2023-00458,2497,68,Strategic,Cancelled,2023-12-24,2026-12-23,10000.00,5000.00,CAD,Unknown
459,CTR-2024-00459,1710,26,Strategic,Cancelled,2024-11-17,2025-05-16,5000.00,10000.00,USD,Customer consolidation
460,CTR-2024-00460,195,106,Preferred,Active,2024-12-17,2027-12-17,500.00,10000.00,CAD,
461,CTR-2025-00461,1151,269,strategic ,Active,2025-02-17,2028-02-17,25000.00,10000.00,USD,
462,CTR-2024-00462,767,69,Standard,Active,2024-11-15,2025-11-15,2500.00,1000.00,USD,
463,CTR-2024-00463,934,140,Strategic,Active,2024-09-21,2025-09-21,5000.00,500.00,GBP,
464,CTR-2025-00464,2228,149,strategic ,Active,2025-08-17,2028-08-16,5000.00,1000.00,USD,
465,CTR-2024-00465,836,240,Spot,Cancelled,2024-08-11,2025-02-07,500.00,2500.00,USD, 
466,CTR-2024-00466,472,39,Spot,Expired,2024-09-08,2025-03-07,1000.00,10000.00,USD,
467,CTR-2023-00467,577,220,Preferred,Active,2023-06-06,2023-12-03,1000.00,1000.00,USD,
468,CTR-2023-00468,1136,269,Preferred,Expired,2023-06-19,2024-06-18,25000.00,5000.00,USD,
469,CTR-2023-00469,1194,94,Standard,Cancelled,2023-10-05,2025-10-04,2500.00,1000.00,USD,Customer consolidation
470,CTR-2025-00470,2393,249,Spot,Active,2025-10-15,2026-10-15,2500.00,10000.00,EUR,
471,CTR-2025-00471,1559,267,Spot,Active,2025-03-17,2027-03-17,5000.00,10000.00,GBP,
472,CTR-2023-00472,2176,156,Preferred,Active,2023-10-24,2024-10-23,10000.00,10000.00,USD,
473,CTR-2025-00473,1906,30,Strategic,Expired,2025-03-25,2028-03-24,500.00,1000.00,USD,
474,CTR-2023-00474,70,248,Spot,Cancelled,2023-02-26,25/02/2025,500.00,10000.00,USD,Customer consolidation
475,CTR-2023-00475,2491,262,Standard,active,2023-07-21,2026-07-20,2500.00,10000.00,CAD,
476,CTR-2023-00476,2193,7,strategic ,Expired,2023-04-03,2025-04-02,1000.00,500.00,CAD,
477,CTR-2024-00477,635,105,Strategic,Active,2024-06-02,2025-06-02,2500.00,2500.00,EUR,
478,CTR-2023-00478,1565,236,Spot,Expired,2023-12-07,12/6/2024,25000.00,1000.00,USD,
479,CTR-2023-00479,1524,192,Standard,Active,2023-12-25,2025-12-24,5000.00,1000.00,USD,
480,CTR-2025-00480,2041,156,strategic ,active,2025-01-19,2027-01-19,2500.00,2500.00,USD,
481,CTR-2024-00481,268,269,strategic ,Active,2024-03-13,2025-03-13,25000.00,0.00,USD,
482,CTR-2024-00482,1211,79,strategic ,Expired,2024-12-13,2025-12-13,500.00,5000.00,USD,
483,CTR-2025-00483,2430,201,Preferred,Active,2025-03-26,2027-03-26,500.00,10000.00,USD,
484,CTR-2023-00484,1882,41,Standard,Active,2023-07-11,2026-07-10,2500.00,5000.00,USD,
485,CTR-2023-00485,1351,41,Preferred,Active,2023-05-02,2024-05-01,1000.00,2500.00,USD,
486,CTR-2024-00486,2,241,Preferred,Active,2024-10-18,2025-04-16,1000.00,10000.00,USD,
487,CTR-2025-00487,918,165,Standard,Active,2025-09-27,2026-03-26,25000.00,5000.00,USD,
488,CTR-2024-00488,580,218,Standard,Active,2024-10-09,2025-10-09,25000.00,500.00,USD,
489,CTR-2023-00489,174,295,strategic ,Active,2023-10-15,2024-04-12,10000.00,2500.00,USD,
490,CTR-2025-00490,2317,146,Strategic,Active,2025-07-31,2027-07-31,1000.00,2500.00,USD,
491,CTR-2024-00491,302,74,Standard,active,2024-02-02,2025-02-01,1000.00,0.00,USD,
492,CTR-2024-00492,321,83,Preferred,Active,2024-09-18,2025-03-17,5000.00,5000.00,usd,
493,CTR-2023-00493,869,19,Preferred,Active,2023-08-19,2024-08-18,10000.00,5000.00,usd,
494,CTR-2023-00494,1979,310,Preferred,Active,2023-08-31,2026-08-30,500.00,1000.00,USD,
495,CTR-2023-00495,1995,257,Strategic,Active,2023-04-19,18/04/2026,25000.00,0.00,USD,
496,CTR-2024-00496,179,108,strategic ,Expired,2024-05-19,2025-05-19,500.00,2500.00,USD,
497,CTR-2023-00497,255,191,Standard,Active,2023-07-31,2026-07-30,25000.00,10000.00,EUR,
498,CTR-2024-00498,2141,82,Preferred,Active,2024-10-25,2026-10-25,25000.00,1000.00,USD,
499,CTR-2024-00499,1412,26,Preferred,active,2024-05-22,2027-05-22,2500.00,5000.00,CAD,
500,CTR-2023-00500,2306,12,strategic ,Active,2023-08-19,2024-08-18,5000.00,10000.00,USD,
501,CTR-2025-00501,681,193,Standard,Expired,2025-04-02,2026-04-02,1000.00,2500.00,CAD,
502,CTR-2024-00502,848,79,strategic ,Active,2024-06-02,2024-11-29,25000.00,500.00,USD,
503,CTR-2023-00503,1472,236,Standard,Active,2023-01-02,2023-07-01,2500.00,1000.00,USD,
504,CTR-2025-00504,1217,243,Standard,Expired,2025-04-03,2028-04-02,2500.00,10000.00,USD,
